iso3,country_name,region,income_group,iapp_jurisdiction_iapp,iapp_has_ai_law,iapp_regulatory_approach,iapp_regulatory_intensity,iapp_enforcement_level,iapp_thematic_coverage,iapp_evidence_summary,iapp_source,iapp_source_date,oxford_readiness_score,oxford_rank,oxford_pillar_policy_capacity,oxford_pillar_ai_infrastructure,oxford_pillar_governance,oxford_pillar_public_sector_adoption,oxford_pillar_development_and_diffusion,oxford_pillar_resilience,oxford_dimension_compute_capacity,oxford_dimension_policy_vision,oxford_dimension_e_government_delivery,oxford_dimension_safety_and_security,ms_ai_user_share_h1_2025,ms_ai_user_share_h2_2025,ms_ai_user_share_change_pp,fh_country_name,fh_fh_status,fh_fh_total_score,fh_fh_pr_score,fh_fh_cl_score,fh_fh_year,fh_notes,gdpr_country_name,gdpr_has_gdpr_like_law,gdpr_gdpr_similarity_level,gdpr_dp_law_name,gdpr_dp_law_year,gdpr_has_dpa,gdpr_eu_status,gdpr_enforcement_active,gdpr_notes,legal_origin,is_common_law,wipo_gii_score,wipo_gii_rank,wipo_income_group_wipo,wipo_region_un,wipo_ppp_per_capita,wipo_population_thousands,wipo_business_environment,wipo_business_sophistication,wipo_creative_goods_and_services,wipo_creative_outputs,wipo_credit,wipo_ecological_sustainability,wipo_education,wipo_general_infrastructure,wipo_human_capital_and_research,wipo_information_and_communication_technologies_icts,wipo_infrastructure,wipo_innovation_inputs,wipo_innovation_linkages,wipo_innovation_outputs,wipo_institutional_environment,wipo_institutions,wipo_intangible_assets,wipo_investment,wipo_knowledge_absorption,wipo_knowledge_and_technology_outputs,wipo_knowledge_creation,wipo_knowledge_diffusion,wipo_knowledge_impact,wipo_knowledge_workers,wipo_market_sophistication,wipo_online_creativity,wipo_regulatory_environment,wipo_research_and_development_r_d,wipo_tertiary_education,wipo_trade_diversification_and_market_scale,wb_gdp_per_capita_ppp_2024,wb_rd_expenditure_2020,wb_internet_penetration_2024,wb_tertiary_education_2022,wb_government_effectiveness_2023,wb_regulatory_quality_2023,wb_rule_of_law_2023,wb_control_of_corruption_2023,wb_voice_accountability_2023,wb_political_stability_2023,wb_gdp_current_usd_2024,wb_population_2024,wb_labor_force_2024,wb_fdi_net_inflows_2024,wb_exports_pct_gdp_2024,wb_inflation_consumer_prices_2024,wb_unemployment_rate_2024,wb_education_expenditure_pct_gdp_2022,wb_mobile_subscriptions_per100_2023,wb_patent_applications_residents_2021,wb_high_tech_exports_pct,wb_ict_service_exports_pct,oecd_year,oecd_has_ai_law,oecd_regulatory_approach,oecd_year_enacted,oecd_regulatory_intensity,oecd_enforcement_level,oecd_thematic_coverage,oecd_n_total_initiatives,oecd_n_binding,oecd_n_nonbinding,oecd_n_strategies,oecd_n_regulations,oecd_n_sectors_covered,oecd_n_policy_instruments,stanford_fig_4.2.13,stanford_fig_4.2.14,stanford_fig_4.2.15,stanford_fig_4.2.16,stanford_fig_4.2.17,stanford_fig_4.2.18,stanford_fig_4.2.19,stanford_fig_4.2.21,stanford_fig_4.2.22,stanford_fig_4.2.23,stanford_fig_4.2.24,stanford_fig_4.2.25,stanford_fig_4.3.12,stanford_fig_4.3.13,stanford_fig_4.3.8,stanford_fig_4.3.9,stanford_fig_1.2.4,stanford_fig_6.2.1,stanford_fig_6.2.15,stanford_fig_6.2.16,stanford_fig_6.2.17,stanford_fig_6.2.20,stanford_fig_6.2.8
BRA,Brazil,LATAM,UM,Brazil,0,strategy_led,5,medium,10,"BAIA strategy, AI regulation bill before Congress, strong LGPD framework, AI committee, multiple active bills",IAPP_Global_AI_Law_Policy_Tracker,2026-02,69.55,22,88.0,65.5,78.18,94.78,46.57,67.88,38.57,70.0,97.66,83.33,15.6,17.1,1.5,Brazil,F,72,31,41,2025,Data year 2024,Brazil,1,2,LGPD Law 13.709/2018,2018,1,none,1,LGPD textually very close to GDPR; ANPD active enforcement; EU adequacy pending (not yet granted),French,0,32.8689996973019,52,UM,Latin America and the Caribbean,22122.71,211998.57,16.6932786759415,36.1602384450603,7.39142940077917,32.3249051554556,20.8189138101957,26.6274249092658,50.5663427096104,25.2494787738923,33.8523690229962,84.538825270899,45.4719096513524,37.0854869633729,22.6057696683912,28.3947982634734,42.3189731118759,31.7548078206296,45.8428237034512,16.7642996142845,40.1458323310507,24.4646913714913,20.2476274562809,15.534708219787,37.6117384384059,45.7291133357388,38.1881098768259,30.2225438141408,36.2521716740714,30.5705020060939,20.4202623532844,76.9811162059975,22338.4765640635,1.14526,84.4635,60.3906211853027,-0.546764314174652,-0.29647821187973,-0.308802843093872,-0.503643155097961,0.382853865623474,-0.408567786216736,2185821648943.86,211998573.0,107871864.0,74090786050.19,17.9385794398128,4.36746407652337,6.801,5.61922979354858,101.02,4666.0,14.0668052120423,7.79155072187296,2024,1,comprehensive,2019.0,10,high,15,11,3,5,1,4,1,1,30.83%,1/1/18,1.32,Female,0.23%,217%,2016,2016,-0.09,1/1/19,5.80%,0.1745189273828443,17,85,0.689429072,2.184213152,0.023680888,0,0,5,1,2024,1
