atributo,valor
iso3,PER
country_name,Peru
region,LATAM
income_group,UM
iapp_jurisdiction_iapp,Peru
iapp_has_ai_law,1
iapp_regulatory_approach,comprehensive
iapp_regulatory_intensity,6
iapp_year_enacted,2023.0
iapp_enforcement_level,medium
iapp_thematic_coverage,9
iapp_evidence_summary,"Law No. 31814 promoting AI innovation with rights safeguards, Law No. 32082 on AI interoperability, National AI Strategy"
iapp_source,IAPP_Global_AI_Law_Policy_Tracker
iapp_source_date,2026-02
oxford_readiness_score,56.52
oxford_rank,60
oxford_pillar_policy_capacity,72.5
oxford_pillar_ai_infrastructure,45.52
oxford_pillar_governance,72.5
oxford_pillar_public_sector_adoption,90.4
oxford_pillar_development_and_diffusion,31.57
oxford_pillar_resilience,55.57
oxford_dimension_compute_capacity,8.12
oxford_dimension_policy_vision,50.0
oxford_dimension_e_government_delivery,95.94
oxford_dimension_safety_and_security,66.67
ms_ai_user_share_h1_2025,13.4
ms_ai_user_share_h2_2025,14.7
ms_ai_user_share_change_pp,1.2
fh_country_name,Peru
fh_fh_status,PF
fh_fh_total_score,66
fh_fh_pr_score,28
fh_fh_cl_score,38
fh_fh_year,2025
fh_notes,Data year 2024 - downgraded to PF
gdpr_country_name,Peru
gdpr_has_gdpr_like_law,1
gdpr_gdpr_similarity_level,2
gdpr_dp_law_name,Law 29733 Personal Data Protection
gdpr_dp_law_year,2011
gdpr_has_dpa,1
gdpr_eu_status,none
gdpr_enforcement_active,1
gdpr_notes,ANPD (National Authority) active enforcement
legal_origin,French
is_common_law,0
wipo_gii_score,26.4660453517052
wipo_gii_rank,80
wipo_income_group_wipo,UM
wipo_region_un,Latin America and the Caribbean
wipo_ppp_per_capita,17775.18
wipo_population_thousands,34217.85
wipo_business_environment,37.3625494986585
wipo_business_sophistication,24.2270162299287
wipo_creative_goods_and_services,5.0854067831304
wipo_creative_outputs,21.8058942064179
wipo_credit,42.3742878456661
wipo_ecological_sustainability,30.9204194578429
wipo_education,43.4280195472587
wipo_general_infrastructure,23.5626753240883
wipo_human_capital_and_research,35.5019040463339
wipo_information_and_communication_technologies_icts,74.9225569064098
wipo_infrastructure,43.135217229447
wipo_innovation_inputs,36.0099735581245
wipo_innovation_linkages,12.4217343923989
wipo_innovation_outputs,17.3880624778043
wipo_institutional_environment,45.4637364509529
wipo_institutions,40.1650305591537
wipo_intangible_assets,29.4994312701331
wipo_investment,4.52091305293238
wipo_knowledge_absorption,28.1984220174622
wipo_knowledge_and_technology_outputs,12.9702307491907
wipo_knowledge_creation,11.2876594398496
wipo_knowledge_diffusion,8.07877539770976
wipo_knowledge_impact,19.5442574100127
wipo_knowledge_workers,32.060892279925
wipo_market_sophistication,37.0206997257592
wipo_online_creativity,23.139307502275
wipo_regulatory_environment,37.6688057278498
wipo_research_and_development_r_d,7.0404900761814
wipo_tertiary_education,56.0372025155617
wipo_trade_diversification_and_market_scale,64.1668982786791
wb_gdp_per_capita_ppp_2024,17802.4182498972
wb_rd_expenditure_2022,0.16178
wb_internet_penetration_2024,81.9571
wb_tertiary_education_2017,71.2404708862305
wb_government_effectiveness_2023,-0.491872787475586
wb_regulatory_quality_2023,0.292205184698105
wb_rule_of_law_2023,-0.538132667541504
wb_control_of_corruption_2023,-0.721040904521942
wb_voice_accountability_2023,0.060481496155262
wb_political_stability_2023,-0.52178555727005
wb_gdp_current_usd_2024,289221969062.941
wb_population_2024,34217848.0
wb_labor_force_2024,18941504.0
wb_fdi_net_inflows_2024,6799395299.75657
wb_exports_pct_gdp_2024,28.5375908827221
wb_inflation_consumer_prices_2024,2.00770739412712
wb_unemployment_rate_2024,5.199
wb_education_expenditure_pct_gdp_2023,4.23516988754272
wb_mobile_subscriptions_per100_2023,121.975
wb_patent_applications_residents_2021,94.0
wb_high_tech_exports_pct,4.07500438789898
wb_ict_service_exports_pct,1.68111699951174
oecd_year,2024
oecd_has_ai_law,0
oecd_regulatory_approach,light_touch
oecd_regulatory_intensity,10
oecd_enforcement_level,medium
oecd_thematic_coverage,1
oecd_n_total_initiatives,16
oecd_n_binding,0
oecd_n_nonbinding,15
oecd_n_strategies,0
oecd_n_regulations,7
oecd_n_sectors_covered,1
oecd_n_policy_instruments,1
stanford_fig_4.2.24,2.00%
stanford_fig_4.2.25,0.0019638288902795
stanford_fig_4.3.12,1
stanford_fig_4.3.13,1
stanford_fig_4.3.15,0.067700002
stanford_fig_4.3.16,2019
stanford_fig_4.3.8,0.002
stanford_fig_4.3.9,0.002
stanford_fig_4.4.12,Little or no change
stanford_fig_4.4.2,Advanced industries 
stanford_fig_4.4.3,Decrease by <10%
stanford_fig_4.4.5,19%
stanford_fig_4.4.6,2023
stanford_fig_1.3.25,2021-09-10
stanford_fig_6.2.20,2024
