iso3,country_name,region,income_group,Q1_percentile,Q1_label,Q2_percentile,Q2_label,Q3_percentile,Q3_label,Q5_percentile,Q5_label,Q6_percentile,Q6_label,overall_country_profile_score,overall_country_profile_rank,overall_country_profile_label,main_strengths,main_weaknesses,missingness_warnings,recommended_use_in_phase8,cluster_hca,cluster_kmeans,Q4_regulatory_profile,Q4_regulatory_label,Q4_data_source,overall_country_profile_score_is_descriptive,not_a_causal_or_predictive_index,section,question_id,question_label,dimension_type,outcome,observed_value,score_value,score_source,rank_global,percentile_global,rank_desc,n_comparable_countries,missing_observed_value,missing_score_value,interpretation_label,strength_weakness_label,score_scope,independent_prediction,causal_claim,notes,value_used_for_ranking,outcome_label,value_type,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,abs_contribution,fitted_value,residual,absolute_residual,residual_rank,residual_percentile,overperformer_underperformer,gap_vs_best,gap_vs_group_best,gap_vs_chile,gap_vs_singapore
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q6,Sector público,,oxford_governance_ethics,,,,,,20.0,,,,middle_performer,,,,,,89.90837904,oxford_governance_ethics,observed_or_score,24.0,0.5581395348837209,43.0,False,False,False,desempeño intermedio relativo,High income,income,19.0,0.4857142857142857,35.0,False,False,7.468462840000001,1.2296780599999977,6.06369857,,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q6,Sector público,,oxford_government_digital_policy,,,,,,26.0,,,,middle_performer,,,,,,66.96,oxford_government_digital_policy,observed_or_score,18.0,0.4186046511627907,43.0,False,False,False,desempeño intermedio relativo,High income,income,22.0,0.4,35.0,False,False,32.42,3.5800000000000125,21.959999999999994,,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q6,Sector público,,oxford_ind_data_governance,,,,,,1.0,,,,high_performer,,,,,,100.0,oxford_ind_data_governance,observed_or_score,29.0,0.8372093023255814,43.0,True,False,False,desempeño alto relativo,High income,income,1.0,0.8,35.0,True,False,0.0,-50.0,50.0,mejor de su grupo,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q6,Sector público,,oxford_public_sector_adoption,,,,,,17.0,,,,middle_performer,,,,,,79.23,oxford_public_sector_adoption,observed_or_score,27.0,0.627906976744186,43.0,False,False,False,desempeño intermedio relativo,High income,income,15.0,0.6,35.0,False,False,20.39999999999999,-1.0200000000000102,8.469999999999999,,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q1,Inversión,,oxford_ind_ai_unicorns_log,,,,,,13.0,,,,low_performer,,,,,,0.0,oxford_ind_ai_unicorns_log,observed_or_score,1.0,0.37209302325581395,43.0,False,True,False,desempeño bajo relativo,ai_pioneers,custom,6.0,0.25,8.0,False,False,100.0,21.97109768,,,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q1,Inversión,,oxford_ind_company_investment_emerging_tech,,,,,,25.0,,,,middle_performer,,,,,,59.5,oxford_ind_company_investment_emerging_tech,observed_or_score,19.0,0.4418604651162791,43.0,False,False,False,desempeño intermedio relativo,ai_pioneers,custom,7.0,0.25,8.0,False,False,40.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q1,Inversión,,oxford_ind_vc_availability,,,,,,30.0,,,,low_performer,,,,,,8.0,oxford_ind_vc_availability,observed_or_score,11.0,0.29069767441860467,43.0,False,False,False,desempeño bajo relativo,ai_pioneers,custom,8.0,0.125,8.0,False,True,92.0,49.5,,peor de su grupo,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q1,Inversión,,wipo_c_vencapdeal_score,,,,,,28.0,,,,low_performer,,,,,,5.1544887120339,wipo_c_vencapdeal_score,observed_or_score,13.0,0.325,40.0,False,False,False,desempeño bajo relativo,ai_pioneers,custom,8.0,0.125,8.0,False,True,94.8455112879661,57.980870500272594,,peor de su grupo,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q2,Adopción,,anthropic_usage_pct,,,,,,7.0,,,,high_performer,,,,,,2.9075,anthropic_usage_pct,observed_or_score,36.0,0.8571428571428571,42.0,False,False,False,desempeño alto relativo,ai_pioneers,custom,2.0,0.8571428571428571,7.0,False,False,19.329700000000003,-2.3576,,,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,East Asia & Pacific,High income,,,,,,,,,,,,,,,,,,,,,,,,,group_rankings,Q2,Adopción,,ms_h2_2025_ai_diffusion_pct,,,,,,18.0,,,,middle_performer,,,,,,30.7,ms_h2_2025_ai_diffusion_pct,observed_or_score,25.0,0.5952380952380952,42.0,False,False,False,desempeño intermedio relativo,ai_pioneers,custom,5.0,0.42857142857142855,7.0,False,False,33.3,5.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,
