iso3,country_name,region,income_group,Q1_percentile,Q1_label,Q2_percentile,Q2_label,Q3_percentile,Q3_label,Q5_percentile,Q5_label,Q6_percentile,Q6_label,overall_country_profile_score,overall_country_profile_rank,overall_country_profile_label,main_strengths,main_weaknesses,missingness_warnings,recommended_use_in_phase8,cluster_hca,cluster_kmeans,Q4_regulatory_profile,Q4_regulatory_label,Q4_data_source,overall_country_profile_score_is_descriptive,not_a_causal_or_predictive_index,section,question_id,question_label,dimension_type,outcome,observed_value,score_value,score_source,rank_global,percentile_global,rank_desc,n_comparable_countries,missing_observed_value,missing_score_value,interpretation_label,strength_weakness_label,score_scope,independent_prediction,causal_claim,notes,value_used_for_ranking,outcome_label,value_type,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,abs_contribution,fitted_value,residual,absolute_residual,residual_rank,residual_percentile,overperformer_underperformer,gap_vs_best,gap_vs_group_best,gap_vs_chile,gap_vs_singapore
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_government_digital_policy,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0908311566200325,-0.07101774447099617,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.07101774447099617,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_government_digital_policy,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-4.544418963573781e-17,6.930173949373787e-18,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,6.930173949373787e-18,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_ind_data_governance,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.1806688519125218,-0.14780869241715713,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.14780869241715713,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_ind_data_governance,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0997497570356365,-0.07799089012853584,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.07799089012853584,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_ind_data_governance,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-1.8875040130530594e-16,2.878416634876455e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,2.878416634876455e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_governance_ethics,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.029936313816569554,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_governance_ethics,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.02110397843938931,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_governance_ethics,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-1.104956329791406e-16,1.6850426057315146e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.6850426057315146e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oecd_2_indigo_oecd_indigo_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,-0.0477895929014259,0.039097592989234264,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.039097592989234264,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oecd_2_indigo_oecd_indigo_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,-0.0194746329894555,0.015226542970240646,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.015226542970240646,,,,,,,,,,
