bloque,canonical_name,wb_code,wb_name,last_updated_wb,total_records_api,n_aggregates_filtered,n_null_filtered,n_rows_final,n_countries,years_data,output_file,extraction_timestamp,api_url
Desarrollo,gdp_per_capita_ppp,NY.GDP.PCAP.PP.CD,,2026-04-08,2128,392,356,1380,199,"2018, 2019, 2020, 2021, 2022, 2023, 2024",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea3_gdp_per_capita_ppp.csv,2026-05-04T19:03:03.019000,https://api.worldbank.org/v2/country/all/indicator/NY.GDP.PCAP.PP.CD?date=2018:2025&format=json&per_page=20000&source=2
Desarrollo,gdp_current_usd,NY.GDP.MKTP.CD,,2026-04-08,2128,392,290,1446,212,"2018, 2019, 2020, 2021, 2022, 2023, 2024",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea3_gdp_current_usd.csv,2026-05-04T19:03:03.823790,https://api.worldbank.org/v2/country/all/indicator/NY.GDP.MKTP.CD?date=2018:2025&format=json&per_page=20000&source=2
Desarrollo,gdp_growth_annual_pct,NY.GDP.MKTP.KD.ZG,,2026-04-08,2128,392,290,1446,211,"2018, 2019, 2020, 2021, 2022, 2023, 2024",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea3_gdp_growth_annual_pct.csv,2026-05-04T19:03:04.608347,https://api.worldbank.org/v2/country/all/indicator/NY.GDP.MKTP.KD.ZG?date=2018:2025&format=json&per_page=20000&source=2
Desarrollo,inflation_consumer_prices,FP.CPI.TOTL.ZG,,2026-04-08,2128,392,486,1250,184,"2018, 2019, 2020, 2021, 2022, 2023, 2024",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea3_inflation_consumer_prices.csv,2026-05-04T19:03:05.334111,https://api.worldbank.org/v2/country/all/indicator/FP.CPI.TOTL.ZG?date=2018:2025&format=json&per_page=20000&source=2
Desarrollo,unemployment_rate,SL.UEM.TOTL.ZS,,2026-04-08,2128,392,254,1482,187,"2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea3_unemployment_rate.csv,2026-05-04T19:03:06.160932,https://api.worldbank.org/v2/country/all/indicator/SL.UEM.TOTL.ZS?date=2018:2025&format=json&per_page=20000&source=2
Desarrollo,population,SP.POP.TOTL,,2026-04-08,2128,392,217,1519,217,"2018, 2019, 2020, 2021, 2022, 2023, 2024",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea3_population.csv,2026-05-04T19:03:06.889835,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL?date=2018:2025&format=json&per_page=20000&source=2
Desarrollo,labor_force,SL.TLF.TOTL.IN,,2026-04-08,2128,392,254,1482,187,"2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea3_labor_force.csv,2026-05-04T19:03:07.720957,https://api.worldbank.org/v2/country/all/indicator/SL.TLF.TOTL.IN?date=2018:2025&format=json&per_page=20000&source=2
