bloque,canonical_name,wb_code,wb_name,last_updated_wb,total_records_api,n_aggregates_filtered,n_null_filtered,n_rows_final,n_countries,years_data,output_file,extraction_timestamp,api_url
Capital_Humano,tertiary_education_enrollment,SE.TER.ENRR,,2026-04-08,2128,392,855,881,163,"2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea47_tertiary_education_enrollment.csv,2026-05-04T19:04:22.463077,https://api.worldbank.org/v2/country/all/indicator/SE.TER.ENRR?date=2018:2025&format=json&per_page=20000&source=2
Capital_Humano,education_expenditure_pct_gdp,SE.XPD.TOTL.GD.ZS,,2026-04-08,2128,392,738,998,187,"2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea47_education_expenditure_pct_gdp.csv,2026-05-04T19:04:23.245840,https://api.worldbank.org/v2/country/all/indicator/SE.XPD.TOTL.GD.ZS?date=2018:2025&format=json&per_page=20000&source=2
Capital_Humano,rd_expenditure_pct_gdp,GB.XPD.RSDV.GD.ZS,,2026-04-08,2128,392,1172,564,119,"2018, 2019, 2020, 2021, 2022, 2023, 2024",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea47_rd_expenditure_pct_gdp.csv,2026-05-04T19:04:24.012183,https://api.worldbank.org/v2/country/all/indicator/GB.XPD.RSDV.GD.ZS?date=2018:2025&format=json&per_page=20000&source=2
Capital_Humano,researchers_rd_per_million,SP.POP.SCIE.RD.P6,,2026-04-08,2128,392,1224,512,109,"2018, 2019, 2020, 2021, 2022, 2023, 2024",/Users/francoia/Documents/Research_AI_law/World Bank WDI/data_v2/raw/tarea47_researchers_rd_per_million.csv,2026-05-04T19:04:24.710480,https://api.worldbank.org/v2/country/all/indicator/SP.POP.SCIE.RD.P6?date=2018:2025&format=json&per_page=20000&source=2
