iso3,year,country_name,value,wb_indicator,canonical_name
ABW,2018,Aruba,0.3465764,GE.STD.ERR,government_effectiveness_se
ADO,2018,Andorra,0.44396919999999995,GE.STD.ERR,government_effectiveness_se
AFG,2018,Afghanistan,0.2640636,GE.STD.ERR,government_effectiveness_se
AGO,2018,Angola,0.2172827,GE.STD.ERR,government_effectiveness_se
AIA,2018,Anguilla,0.44396919999999995,GE.STD.ERR,government_effectiveness_se
ALB,2018,Albania,0.2464294,GE.STD.ERR,government_effectiveness_se
ARE,2018,United Arab Emirates,0.23525249999999998,GE.STD.ERR,government_effectiveness_se
ARG,2018,Argentina,0.2254801,GE.STD.ERR,government_effectiveness_se
ARM,2018,Armenia,0.2383148,GE.STD.ERR,government_effectiveness_se
ASM,2018,American Samoa,0.44396919999999995,GE.STD.ERR,government_effectiveness_se
ATG,2018,Antigua and Barbuda,0.44396919999999995,GE.STD.ERR,government_effectiveness_se
AUS,2018,Australia,0.24921539999999998,GE.STD.ERR,government_effectiveness_se
AUT,2018,Austria,0.2333604,GE.STD.ERR,government_effectiveness_se
AZE,2018,Azerbaijan,0.2400795,GE.STD.ERR,government_effectiveness_se
BDI,2018,Burundi,0.19968049999999998,GE.STD.ERR,government_effectiveness_se
BEL,2018,Belgium,0.2333604,GE.STD.ERR,government_effectiveness_se
BEN,2018,Benin,0.19968049999999998,GE.STD.ERR,government_effectiveness_se
BFA,2018,Burkina Faso,0.18974639999999998,GE.STD.ERR,government_effectiveness_se
BGD,2018,Bangladesh,0.2267334,GE.STD.ERR,government_effectiveness_se
BGR,2018,Bulgaria,0.2217149,GE.STD.ERR,government_effectiveness_se
BHR,2018,Bahrain,0.251168,GE.STD.ERR,government_effectiveness_se
BHS,2018,"Bahamas, The",0.30123469999999997,GE.STD.ERR,government_effectiveness_se
BIH,2018,Bosnia and Herzegovina,0.2612227,GE.STD.ERR,government_effectiveness_se
BLR,2018,Belarus,0.2728199,GE.STD.ERR,government_effectiveness_se
BLZ,2018,Belize,0.31221309999999997,GE.STD.ERR,government_effectiveness_se
BMU,2018,Bermuda,0.44396919999999995,GE.STD.ERR,government_effectiveness_se
BOL,2018,Bolivia,0.22764689999999999,GE.STD.ERR,government_effectiveness_se
BRA,2018,Brazil,0.2254801,GE.STD.ERR,government_effectiveness_se
BRB,2018,Barbados,0.30511689999999997,GE.STD.ERR,government_effectiveness_se
