iso3,year,country_name,value,wb_indicator,canonical_name
ABW,2018,Aruba,0.9066628999999999,GE.EST,government_effectiveness
ADO,2018,Andorra,1.8008008,GE.EST,government_effectiveness
AFG,2018,Afghanistan,-1.6312498,GE.EST,government_effectiveness
AGO,2018,Angola,-0.9784602,GE.EST,government_effectiveness
AIA,2018,Anguilla,0.7681859,GE.EST,government_effectiveness
ALB,2018,Albania,0.2684643,GE.EST,government_effectiveness
ARE,2018,United Arab Emirates,1.4114571999999999,GE.EST,government_effectiveness
ARG,2018,Argentina,0.257748,GE.EST,government_effectiveness
ARM,2018,Armenia,-0.17306159999999998,GE.EST,government_effectiveness
ASM,2018,American Samoa,0.7681859,GE.EST,government_effectiveness
ATG,2018,Antigua and Barbuda,-0.2644291,GE.EST,government_effectiveness
AUS,2018,Australia,1.7247815,GE.EST,government_effectiveness
AUT,2018,Austria,1.6043579,GE.EST,government_effectiveness
AZE,2018,Azerbaijan,-0.1558709,GE.EST,government_effectiveness
BDI,2018,Burundi,-1.0293582,GE.EST,government_effectiveness
BEL,2018,Belgium,1.2308189,GE.EST,government_effectiveness
BEN,2018,Benin,-0.362429,GE.EST,government_effectiveness
BFA,2018,Burkina Faso,-0.48229639999999996,GE.EST,government_effectiveness
BGD,2018,Bangladesh,-0.6193938,GE.EST,government_effectiveness
BGR,2018,Bulgaria,-0.0244659,GE.EST,government_effectiveness
BHR,2018,Bahrain,0.4181683,GE.EST,government_effectiveness
BHS,2018,"Bahamas, The",0.7472668,GE.EST,government_effectiveness
BIH,2018,Bosnia and Herzegovina,-0.6666,GE.EST,government_effectiveness
BLR,2018,Belarus,-0.229958,GE.EST,government_effectiveness
BLZ,2018,Belize,-0.3950567,GE.EST,government_effectiveness
BMU,2018,Bermuda,1.456596,GE.EST,government_effectiveness
BOL,2018,Bolivia,-0.364265,GE.EST,government_effectiveness
BRA,2018,Brazil,-0.20642059999999998,GE.EST,government_effectiveness
BRB,2018,Barbados,0.9790479,GE.EST,government_effectiveness
BRN,2018,Brunei Darussalam,1.0202584,GE.EST,government_effectiveness
BTN,2018,Bhutan,0.5384772999999999,GE.EST,government_effectiveness
BWA,2018,Botswana,0.34677759999999996,GE.EST,government_effectiveness
CAF,2018,Central African Republic,-1.5339025,GE.EST,government_effectiveness
CAN,2018,Canada,1.8344901,GE.EST,government_effectiveness
CHE,2018,Switzerland,2.1122704999999997,GE.EST,government_effectiveness
CHL,2018,Chile,1.0356277,GE.EST,government_effectiveness
CHN,2018,China,0.5311035,GE.EST,government_effectiveness
CIV,2018,Côte d’Ivoire,-0.5079239,GE.EST,government_effectiveness
CMR,2018,Cameroon,-0.6780214,GE.EST,government_effectiveness
COD,2018,"Congo, Dem. Rep.",-1.5190922,GE.EST,government_effectiveness
COG,2018,"Congo, Rep.",-0.9770525,GE.EST,government_effectiveness
COL,2018,Colombia,-0.11392809999999999,GE.EST,government_effectiveness
COM,2018,Comoros,-1.313442,GE.EST,government_effectiveness
CPV,2018,Cabo Verde,0.345416,GE.EST,government_effectiveness
CRI,2018,Costa Rica,0.35286819999999997,GE.EST,government_effectiveness
CUB,2018,Cuba,-0.211616,GE.EST,government_effectiveness
CYM,2018,Cayman Islands,1.1164167,GE.EST,government_effectiveness
CYP,2018,Cyprus,0.860738,GE.EST,government_effectiveness
CZE,2018,Czechia,1.0258091,GE.EST,government_effectiveness
DEU,2018,Germany,1.8019091999999999,GE.EST,government_effectiveness
DJI,2018,Djibouti,-0.7720106999999999,GE.EST,government_effectiveness
DMA,2018,Dominica,-0.4575605,GE.EST,government_effectiveness
DNK,2018,Denmark,1.920528,GE.EST,government_effectiveness
DOM,2018,Dominican Republic,-0.3568186,GE.EST,government_effectiveness
DZA,2018,Algeria,-0.2892145,GE.EST,government_effectiveness
ECU,2018,Ecuador,-0.213034,GE.EST,government_effectiveness
EGY,2018,"Egypt, Arab Rep.",-0.40588549999999995,GE.EST,government_effectiveness
ERI,2018,Eritrea,-1.4237758999999999,GE.EST,government_effectiveness
ESP,2018,Spain,1.0702333,GE.EST,government_effectiveness
EST,2018,Estonia,1.2651626999999999,GE.EST,government_effectiveness
ETH,2018,Ethiopia,-0.5328814,GE.EST,government_effectiveness
FIN,2018,Finland,2.1598194,GE.EST,government_effectiveness
FJI,2018,Fiji,0.4324074,GE.EST,government_effectiveness
FRA,2018,France,1.5186813,GE.EST,government_effectiveness
FSM,2018,"Micronesia, Fed. Sts.",0.07036289999999999,GE.EST,government_effectiveness
GAB,2018,Gabon,-0.7795312999999999,GE.EST,government_effectiveness
GBR,2018,United Kingdom,1.5248207,GE.EST,government_effectiveness
GEO,2018,Georgia,0.5020219,GE.EST,government_effectiveness
GHA,2018,Ghana,-0.0138733,GE.EST,government_effectiveness
GIN,2018,Guinea,-0.8380059999999999,GE.EST,government_effectiveness
GMB,2018,"Gambia, The",-0.5023406,GE.EST,government_effectiveness
GNB,2018,Guinea-Bissau,-1.2353429999999999,GE.EST,government_effectiveness
GNQ,2018,Equatorial Guinea,-0.9846746999999999,GE.EST,government_effectiveness
GRC,2018,Greece,0.3398991,GE.EST,government_effectiveness
GRD,2018,Grenada,-0.15458339999999998,GE.EST,government_effectiveness
GRL,2018,Greenland,0.48417059999999995,GE.EST,government_effectiveness
GTM,2018,Guatemala,-0.7651424,GE.EST,government_effectiveness
GUF,2018,French Guiana,1.4916631999999999,GE.EST,government_effectiveness
GUM,2018,Guam,0.7681859,GE.EST,government_effectiveness
GUY,2018,Guyana,-0.0849901,GE.EST,government_effectiveness
HKG,2018,"Hong Kong SAR, China",1.9404871,GE.EST,government_effectiveness
HND,2018,Honduras,-0.5271479,GE.EST,government_effectiveness
HRV,2018,Croatia,0.4927546,GE.EST,government_effectiveness
HTI,2018,Haiti,-1.7517146,GE.EST,government_effectiveness
HUN,2018,Hungary,0.6259032,GE.EST,government_effectiveness
IDN,2018,Indonesia,0.2534613,GE.EST,government_effectiveness
IND,2018,India,0.5015296,GE.EST,government_effectiveness
IRL,2018,Ireland,1.4575251,GE.EST,government_effectiveness
IRN,2018,"Iran, Islamic Rep.",-0.2727406,GE.EST,government_effectiveness
IRQ,2018,Iraq,-1.0744668,GE.EST,government_effectiveness
ISL,2018,Iceland,1.5836283,GE.EST,government_effectiveness
ISR,2018,Israel,1.3973689999999999,GE.EST,government_effectiveness
ITA,2018,Italy,0.43509549999999997,GE.EST,government_effectiveness
JAM,2018,Jamaica,0.49991789999999997,GE.EST,government_effectiveness
JEY,2018,"Jersey, Channel Islands",1.2819869,GE.EST,government_effectiveness
JOR,2018,Jordan,0.089873,GE.EST,government_effectiveness
JPN,2018,Japan,1.8248997999999998,GE.EST,government_effectiveness
KAZ,2018,Kazakhstan,-0.1036204,GE.EST,government_effectiveness
KEN,2018,Kenya,-0.3449543,GE.EST,government_effectiveness
KGZ,2018,Kyrgyz Republic,-0.5418628,GE.EST,government_effectiveness
KHM,2018,Cambodia,-0.4851255,GE.EST,government_effectiveness
KIR,2018,Kiribati,-0.41182969999999997,GE.EST,government_effectiveness
KNA,2018,St. Kitts and Nevis,0.7681859,GE.EST,government_effectiveness
