iso3,year,country_name,value,wb_indicator,canonical_name
ABW,2018,Aruba,1.2931496,RL.EST,rule_of_law
ADO,2018,Andorra,1.6178207999999998,RL.EST,rule_of_law
AFG,2018,Afghanistan,-1.6668737999999999,RL.EST,rule_of_law
AGO,2018,Angola,-1.1105521999999999,RL.EST,rule_of_law
AIA,2018,Anguilla,-0.0339069,RL.EST,rule_of_law
ALB,2018,Albania,-0.1743527,RL.EST,rule_of_law
ARE,2018,United Arab Emirates,0.3893195,RL.EST,rule_of_law
ARG,2018,Argentina,-0.2022099,RL.EST,rule_of_law
ARM,2018,Armenia,-0.21866059999999998,RL.EST,rule_of_law
ASM,2018,American Samoa,1.32674,RL.EST,rule_of_law
ATG,2018,Antigua and Barbuda,0.581689,RL.EST,rule_of_law
AUS,2018,Australia,1.6358922,RL.EST,rule_of_law
AUT,2018,Austria,1.7989462999999999,RL.EST,rule_of_law
AZE,2018,Azerbaijan,-0.6533544,RL.EST,rule_of_law
BDI,2018,Burundi,-1.3842373,RL.EST,rule_of_law
BEL,2018,Belgium,1.4207604,RL.EST,rule_of_law
BEN,2018,Benin,-0.4319457,RL.EST,rule_of_law
BFA,2018,Burkina Faso,-0.406209,RL.EST,rule_of_law
BGD,2018,Bangladesh,-0.9096266,RL.EST,rule_of_law
BGR,2018,Bulgaria,-0.1406672,RL.EST,rule_of_law
BHR,2018,Bahrain,-0.057243699999999995,RL.EST,rule_of_law
BHS,2018,"Bahamas, The",0.38143299999999997,RL.EST,rule_of_law
BIH,2018,Bosnia and Herzegovina,-0.3210995,RL.EST,rule_of_law
BLR,2018,Belarus,-0.7330641999999999,RL.EST,rule_of_law
BLZ,2018,Belize,-0.5907692,RL.EST,rule_of_law
BMU,2018,Bermuda,0.8731909999999999,RL.EST,rule_of_law
BOL,2018,Bolivia,-1.2847988,RL.EST,rule_of_law
BRA,2018,Brazil,-0.4015041,RL.EST,rule_of_law
BRB,2018,Barbados,0.8225751,RL.EST,rule_of_law
BRN,2018,Brunei Darussalam,0.3405091,RL.EST,rule_of_law
BTN,2018,Bhutan,0.6674477,RL.EST,rule_of_law
BWA,2018,Botswana,0.4031783,RL.EST,rule_of_law
CAF,2018,Central African Republic,-1.553388,RL.EST,rule_of_law
CAN,2018,Canada,1.7028344,RL.EST,rule_of_law
CHE,2018,Switzerland,1.9134219,RL.EST,rule_of_law
CHL,2018,Chile,0.9580736,RL.EST,rule_of_law
CHN,2018,China,-0.5204445,RL.EST,rule_of_law
CIV,2018,Côte d’Ivoire,-0.6230846,RL.EST,rule_of_law
CMR,2018,Cameroon,-1.1423927,RL.EST,rule_of_law
COD,2018,"Congo, Dem. Rep.",-1.6569559999999999,RL.EST,rule_of_law
COG,2018,"Congo, Rep.",-1.2048968,RL.EST,rule_of_law
COK,2018,Cook Islands,0.9806872999999999,RL.EST,rule_of_law
COL,2018,Colombia,-0.42201089999999997,RL.EST,rule_of_law
COM,2018,Comoros,-0.9141433,RL.EST,rule_of_law
CPV,2018,Cabo Verde,0.7400744,RL.EST,rule_of_law
CRI,2018,Costa Rica,0.518591,RL.EST,rule_of_law
CUB,2018,Cuba,-0.8329432,RL.EST,rule_of_law
CYM,2018,Cayman Islands,0.7834367,RL.EST,rule_of_law
CYP,2018,Cyprus,0.8521443999999999,RL.EST,rule_of_law
CZE,2018,Czechia,1.0403101,RL.EST,rule_of_law
DEU,2018,Germany,1.715527,RL.EST,rule_of_law
DJI,2018,Djibouti,-0.9865925,RL.EST,rule_of_law
DMA,2018,Dominica,0.6138951,RL.EST,rule_of_law
DNK,2018,Denmark,1.9248352,RL.EST,rule_of_law
DOM,2018,Dominican Republic,-0.5483264,RL.EST,rule_of_law
DZA,2018,Algeria,-0.8535828999999999,RL.EST,rule_of_law
ECU,2018,Ecuador,-0.7671005,RL.EST,rule_of_law
EGY,2018,"Egypt, Arab Rep.",-0.7397560999999999,RL.EST,rule_of_law
ERI,2018,Eritrea,-1.6817801,RL.EST,rule_of_law
ESP,2018,Spain,0.9920049999999999,RL.EST,rule_of_law
EST,2018,Estonia,1.3621543999999999,RL.EST,rule_of_law
ETH,2018,Ethiopia,-0.7938799,RL.EST,rule_of_law
FIN,2018,Finland,2.051007,RL.EST,rule_of_law
FJI,2018,Fiji,-0.20486959999999999,RL.EST,rule_of_law
FRA,2018,France,1.225462,RL.EST,rule_of_law
FSM,2018,"Micronesia, Fed. Sts.",0.030907399999999998,RL.EST,rule_of_law
GAB,2018,Gabon,-0.7730817,RL.EST,rule_of_law
GBR,2018,United Kingdom,1.4854975,RL.EST,rule_of_law
GEO,2018,Georgia,0.2663887,RL.EST,rule_of_law
GHA,2018,Ghana,0.19993249999999999,RL.EST,rule_of_law
GIN,2018,Guinea,-1.104063,RL.EST,rule_of_law
GMB,2018,"Gambia, The",-0.4590143,RL.EST,rule_of_law
GNB,2018,Guinea-Bissau,-1.1339259,RL.EST,rule_of_law
GNQ,2018,Equatorial Guinea,-1.6273258,RL.EST,rule_of_law
GRC,2018,Greece,0.2797611,RL.EST,rule_of_law
GRD,2018,Grenada,0.4216609,RL.EST,rule_of_law
GRL,2018,Greenland,1.6281107,RL.EST,rule_of_law
GTM,2018,Guatemala,-0.9808528,RL.EST,rule_of_law
GUF,2018,French Guiana,1.1475174,RL.EST,rule_of_law
