iso3,year,country_name,value,wb_indicator,canonical_name
ABW,2018,Aruba,0.3743377,VA.STD.ERR,voice_accountability_se
ADO,2018,Andorra,0.3739515,VA.STD.ERR,voice_accountability_se
AFG,2018,Afghanistan,0.1613269,VA.STD.ERR,voice_accountability_se
AGO,2018,Angola,0.1616529,VA.STD.ERR,voice_accountability_se
ALB,2018,Albania,0.1489188,VA.STD.ERR,voice_accountability_se
ARE,2018,United Arab Emirates,0.1578319,VA.STD.ERR,voice_accountability_se
ARG,2018,Argentina,0.1552671,VA.STD.ERR,voice_accountability_se
ARM,2018,Armenia,0.1732867,VA.STD.ERR,voice_accountability_se
ATG,2018,Antigua and Barbuda,0.2474681,VA.STD.ERR,voice_accountability_se
AUS,2018,Australia,0.1626271,VA.STD.ERR,voice_accountability_se
AUT,2018,Austria,0.1633774,VA.STD.ERR,voice_accountability_se
AZE,2018,Azerbaijan,0.17114769999999999,VA.STD.ERR,voice_accountability_se
BDI,2018,Burundi,0.166925,VA.STD.ERR,voice_accountability_se
BEL,2018,Belgium,0.1633774,VA.STD.ERR,voice_accountability_se
BEN,2018,Benin,0.1665797,VA.STD.ERR,voice_accountability_se
BFA,2018,Burkina Faso,0.1408336,VA.STD.ERR,voice_accountability_se
BGD,2018,Bangladesh,0.15271679999999999,VA.STD.ERR,voice_accountability_se
BGR,2018,Bulgaria,0.14467649999999999,VA.STD.ERR,voice_accountability_se
BHR,2018,Bahrain,0.184777,VA.STD.ERR,voice_accountability_se
BHS,2018,"Bahamas, The",0.19516319999999998,VA.STD.ERR,voice_accountability_se
BIH,2018,Bosnia and Herzegovina,0.1561446,VA.STD.ERR,voice_accountability_se
BLR,2018,Belarus,0.15261439999999998,VA.STD.ERR,voice_accountability_se
BLZ,2018,Belize,0.2024336,VA.STD.ERR,voice_accountability_se
BOL,2018,Bolivia,0.1526243,VA.STD.ERR,voice_accountability_se
BRA,2018,Brazil,0.15090109999999998,VA.STD.ERR,voice_accountability_se
BRB,2018,Barbados,0.18628319999999998,VA.STD.ERR,voice_accountability_se
BRN,2018,Brunei Darussalam,0.23716479999999998,VA.STD.ERR,voice_accountability_se
BTN,2018,Bhutan,0.19016249999999998,VA.STD.ERR,voice_accountability_se
BWA,2018,Botswana,0.1459492,VA.STD.ERR,voice_accountability_se
CAF,2018,Central African Republic,0.1711054,VA.STD.ERR,voice_accountability_se
CAN,2018,Canada,0.1684273,VA.STD.ERR,voice_accountability_se
CHE,2018,Switzerland,0.2051245,VA.STD.ERR,voice_accountability_se
CHL,2018,Chile,0.1558085,VA.STD.ERR,voice_accountability_se
CHN,2018,China,0.1553954,VA.STD.ERR,voice_accountability_se
CIV,2018,Côte d’Ivoire,0.1408336,VA.STD.ERR,voice_accountability_se
CMR,2018,Cameroon,0.1408336,VA.STD.ERR,voice_accountability_se
COD,2018,"Congo, Dem. Rep.",0.1545074,VA.STD.ERR,voice_accountability_se
COG,2018,"Congo, Rep.",0.16241629999999999,VA.STD.ERR,voice_accountability_se
COK,2018,Cook Islands,0.5424608,VA.STD.ERR,voice_accountability_se
COL,2018,Colombia,0.1552671,VA.STD.ERR,voice_accountability_se
COM,2018,Comoros,0.1858453,VA.STD.ERR,voice_accountability_se
CPV,2018,Cabo Verde,0.18522239999999998,VA.STD.ERR,voice_accountability_se
CRI,2018,Costa Rica,0.1562375,VA.STD.ERR,voice_accountability_se
CUB,2018,Cuba,0.1860983,VA.STD.ERR,voice_accountability_se
CYM,2018,Cayman Islands,0.3743377,VA.STD.ERR,voice_accountability_se
CYP,2018,Cyprus,0.20253269999999998,VA.STD.ERR,voice_accountability_se
CZE,2018,Czechia,0.1504065,VA.STD.ERR,voice_accountability_se
DEU,2018,Germany,0.16156959999999998,VA.STD.ERR,voice_accountability_se
DJI,2018,Djibouti,0.17147969999999998,VA.STD.ERR,voice_accountability_se
DMA,2018,Dominica,0.23567659999999999,VA.STD.ERR,voice_accountability_se
DNK,2018,Denmark,0.1633774,VA.STD.ERR,voice_accountability_se
DOM,2018,Dominican Republic,0.15569159999999999,VA.STD.ERR,voice_accountability_se
DZA,2018,Algeria,0.166923,VA.STD.ERR,voice_accountability_se
ECU,2018,Ecuador,0.15569159999999999,VA.STD.ERR,voice_accountability_se
EGY,2018,"Egypt, Arab Rep.",0.1459358,VA.STD.ERR,voice_accountability_se
ERI,2018,Eritrea,0.17147969999999998,VA.STD.ERR,voice_accountability_se
ESP,2018,Spain,0.16156959999999998,VA.STD.ERR,voice_accountability_se
EST,2018,Estonia,0.15635659999999998,VA.STD.ERR,voice_accountability_se
ETH,2018,Ethiopia,0.1425096,VA.STD.ERR,voice_accountability_se
FIN,2018,Finland,0.1633774,VA.STD.ERR,voice_accountability_se
FJI,2018,Fiji,0.2108051,VA.STD.ERR,voice_accountability_se
FRA,2018,France,0.16156959999999998,VA.STD.ERR,voice_accountability_se
FSM,2018,"Micronesia, Fed. Sts.",0.3684151,VA.STD.ERR,voice_accountability_se
GAB,2018,Gabon,0.1678965,VA.STD.ERR,voice_accountability_se
GBR,2018,United Kingdom,0.156667,VA.STD.ERR,voice_accountability_se
GEO,2018,Georgia,0.1561343,VA.STD.ERR,voice_accountability_se
GHA,2018,Ghana,0.1408336,VA.STD.ERR,voice_accountability_se
GIN,2018,Guinea,0.1602371,VA.STD.ERR,voice_accountability_se
GMB,2018,"Gambia, The",0.1605444,VA.STD.ERR,voice_accountability_se
GNB,2018,Guinea-Bissau,0.1627363,VA.STD.ERR,voice_accountability_se
GNQ,2018,Equatorial Guinea,0.17934419999999998,VA.STD.ERR,voice_accountability_se
GRC,2018,Greece,0.1633774,VA.STD.ERR,voice_accountability_se
GRD,2018,Grenada,0.23381529999999998,VA.STD.ERR,voice_accountability_se
GRL,2018,Greenland,0.3743377,VA.STD.ERR,voice_accountability_se
GTM,2018,Guatemala,0.15569159999999999,VA.STD.ERR,voice_accountability_se
GUF,2018,French Guiana,0.3743377,VA.STD.ERR,voice_accountability_se
GUM,2018,Guam,0.5424608,VA.STD.ERR,voice_accountability_se
GUY,2018,Guyana,0.1666759,VA.STD.ERR,voice_accountability_se
HKG,2018,"Hong Kong SAR, China",0.170171,VA.STD.ERR,voice_accountability_se
HND,2018,Honduras,0.1526243,VA.STD.ERR,voice_accountability_se
HRV,2018,Croatia,0.14467649999999999,VA.STD.ERR,voice_accountability_se
HTI,2018,Haiti,0.17841759999999998,VA.STD.ERR,voice_accountability_se
HUN,2018,Hungary,0.1504065,VA.STD.ERR,voice_accountability_se
IDN,2018,Indonesia,0.1551167,VA.STD.ERR,voice_accountability_se
IND,2018,India,0.1553747,VA.STD.ERR,voice_accountability_se
IRL,2018,Ireland,0.20253269999999998,VA.STD.ERR,voice_accountability_se
IRN,2018,"Iran, Islamic Rep.",0.1574191,VA.STD.ERR,voice_accountability_se
IRQ,2018,Iraq,0.1829816,VA.STD.ERR,voice_accountability_se
ISL,2018,Iceland,0.20253269999999998,VA.STD.ERR,voice_accountability_se
ISR,2018,Israel,0.2051245,VA.STD.ERR,voice_accountability_se
ITA,2018,Italy,0.16156959999999998,VA.STD.ERR,voice_accountability_se
JAM,2018,Jamaica,0.1573926,VA.STD.ERR,voice_accountability_se
JEY,2018,"Jersey, Channel Islands",0.3743377,VA.STD.ERR,voice_accountability_se
JOR,2018,Jordan,0.15124189999999998,VA.STD.ERR,voice_accountability_se
JPN,2018,Japan,0.168131,VA.STD.ERR,voice_accountability_se
KAZ,2018,Kazakhstan,0.1456469,VA.STD.ERR,voice_accountability_se
KEN,2018,Kenya,0.1408336,VA.STD.ERR,voice_accountability_se
KGZ,2018,Kyrgyz Republic,0.1488553,VA.STD.ERR,voice_accountability_se
KHM,2018,Cambodia,0.1595916,VA.STD.ERR,voice_accountability_se
KIR,2018,Kiribati,0.3614242,VA.STD.ERR,voice_accountability_se
KNA,2018,St. Kitts and Nevis,0.2474681,VA.STD.ERR,voice_accountability_se
KOR,2018,"Korea, Rep.",0.1512585,VA.STD.ERR,voice_accountability_se
KWT,2018,Kuwait,0.1847498,VA.STD.ERR,voice_accountability_se
LAO,2018,Lao PDR,0.1906767,VA.STD.ERR,voice_accountability_se
LBN,2018,Lebanon,0.1557837,VA.STD.ERR,voice_accountability_se
LBR,2018,Liberia,0.13755109999999998,VA.STD.ERR,voice_accountability_se
LBY,2018,Libya,0.1697342,VA.STD.ERR,voice_accountability_se
LCA,2018,St. Lucia,0.23381529999999998,VA.STD.ERR,voice_accountability_se
LIE,2018,Liechtenstein,0.2739567,VA.STD.ERR,voice_accountability_se
LKA,2018,Sri Lanka,0.1467291,VA.STD.ERR,voice_accountability_se
LSO,2018,Lesotho,0.1665797,VA.STD.ERR,voice_accountability_se
LTU,2018,Lithuania,0.1817402,VA.STD.ERR,voice_accountability_se
LUX,2018,Luxembourg,0.20253269999999998,VA.STD.ERR,voice_accountability_se
LVA,2018,Latvia,0.1817402,VA.STD.ERR,voice_accountability_se
MAC,2018,"Macao SAR, China",0.3743377,VA.STD.ERR,voice_accountability_se
MAR,2018,Morocco,0.1461678,VA.STD.ERR,voice_accountability_se
MCO,2018,Monaco,0.4193205,VA.STD.ERR,voice_accountability_se
MDA,2018,Moldova,0.1467377,VA.STD.ERR,voice_accountability_se
MDG,2018,Madagascar,0.1408336,VA.STD.ERR,voice_accountability_se
MDV,2018,Maldives,0.2631189,VA.STD.ERR,voice_accountability_se
MEX,2018,Mexico,0.15090109999999998,VA.STD.ERR,voice_accountability_se
MHL,2018,Marshall Islands,0.3684151,VA.STD.ERR,voice_accountability_se
MKD,2018,North Macedonia,0.1555308,VA.STD.ERR,voice_accountability_se
MLI,2018,Mali,0.1585305,VA.STD.ERR,voice_accountability_se
MLT,2018,Malta,0.20347759999999998,VA.STD.ERR,voice_accountability_se
MMR,2018,Myanmar,0.1524718,VA.STD.ERR,voice_accountability_se
MNE,2018,Montenegro,0.1821006,VA.STD.ERR,voice_accountability_se
MNG,2018,Mongolia,0.15207299999999999,VA.STD.ERR,voice_accountability_se
MOZ,2018,Mozambique,0.1477701,VA.STD.ERR,voice_accountability_se
MRT,2018,Mauritania,0.1693733,VA.STD.ERR,voice_accountability_se
MUS,2018,Mauritius,0.1775493,VA.STD.ERR,voice_accountability_se
MWI,2018,Malawi,0.1408336,VA.STD.ERR,voice_accountability_se
MYS,2018,Malaysia,0.1551167,VA.STD.ERR,voice_accountability_se
NAM,2018,Namibia,0.16593629999999998,VA.STD.ERR,voice_accountability_se
NCL,2018,New Caledonia,0.5424608,VA.STD.ERR,voice_accountability_se
NER,2018,Niger,0.15994809999999998,VA.STD.ERR,voice_accountability_se
NGA,2018,Nigeria,0.13609649999999998,VA.STD.ERR,voice_accountability_se
NIC,2018,Nicaragua,0.1466471,VA.STD.ERR,voice_accountability_se
NIU,2018,Niue,0.5424608,VA.STD.ERR,voice_accountability_se
NLD,2018,Netherlands,0.1633774,VA.STD.ERR,voice_accountability_se
NOR,2018,Norway,0.1684597,VA.STD.ERR,voice_accountability_se
