iso3,year,country_name,value,wb_indicator,canonical_name
ABW,2018,Aruba,1.3341522,PV.EST,political_stability
ADO,2018,Andorra,1.3290001999999999,PV.EST,political_stability
AFG,2018,Afghanistan,-2.5824048,PV.EST,political_stability
AGO,2018,Angola,-0.4058117,PV.EST,political_stability
AIA,2018,Anguilla,1.2251203,PV.EST,political_stability
ALB,2018,Albania,0.15020319999999998,PV.EST,political_stability
ARE,2018,United Arab Emirates,0.8336610999999999,PV.EST,political_stability
ARG,2018,Argentina,0.1204378,PV.EST,political_stability
ARM,2018,Armenia,-0.0038900999999999996,PV.EST,political_stability
ASM,2018,American Samoa,1.2606571,PV.EST,political_stability
ATG,2018,Antigua and Barbuda,0.7900001,PV.EST,political_stability
AUS,2018,Australia,0.8840941999999999,PV.EST,political_stability
AUT,2018,Austria,0.8440814,PV.EST,political_stability
AZE,2018,Azerbaijan,-0.3567438,PV.EST,political_stability
BDI,2018,Burundi,-1.6236793999999999,PV.EST,political_stability
BEL,2018,Belgium,0.42470209999999997,PV.EST,political_stability
BEN,2018,Benin,0.16499709999999998,PV.EST,political_stability
BFA,2018,Burkina Faso,-0.9618899999999999,PV.EST,political_stability
BGD,2018,Bangladesh,-1.0251717999999999,PV.EST,political_stability
BGR,2018,Bulgaria,0.592909,PV.EST,political_stability
BHR,2018,Bahrain,-0.8677102,PV.EST,political_stability
BHS,2018,"Bahamas, The",0.7130765,PV.EST,political_stability
BIH,2018,Bosnia and Herzegovina,-0.2895156,PV.EST,political_stability
BLR,2018,Belarus,0.26765649999999996,PV.EST,political_stability
BLZ,2018,Belize,0.0296183,PV.EST,political_stability
BMU,2018,Bermuda,0.9762284,PV.EST,political_stability
BOL,2018,Bolivia,-0.1913596,PV.EST,political_stability
BRA,2018,Brazil,-0.6451903999999999,PV.EST,political_stability
BRB,2018,Barbados,0.8002802999999999,PV.EST,political_stability
BRN,2018,Brunei Darussalam,1.1449837999999999,PV.EST,political_stability
BTN,2018,Bhutan,1.1151798,PV.EST,political_stability
BWA,2018,Botswana,0.9948159,PV.EST,political_stability
CAF,2018,Central African Republic,-1.8936362999999998,PV.EST,political_stability
CAN,2018,Canada,0.9371514,PV.EST,political_stability
CHE,2018,Switzerland,1.2552678,PV.EST,political_stability
CHL,2018,Chile,0.6742085,PV.EST,political_stability
