ISO3,ECONOMY_NAME,NUM,NAME,DATAYR,VALUE_SCREEN,SCORE,RANK,SW_OVERALL,SW_INCGRP,OUTDATED,DMC,YEAR,ARCHIVO
BLR,Belarus,IN.2.2,Tertiary education,,,53.55690673081877,8,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.2.1,"Tertiary enrolment, % gross",2020,86.59693,57.11386329037492,14,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.2.2,"Graduates in science and engineering, %",2020,35.45761,87.88602789301675,8,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.2.3,"Tertiary inbound mobility, %",2020,5.89248,15.67082900906466,43,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.3,Research and development (R&D),,,9.968435409244979,57,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.3.1,"Researchers, FTE/mn pop.",2020,1465.71347,16.68279553877546,49,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.3.2,"Gross expenditure on R&D, % GDP",2020,0.54897,9.927816916694416,56,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.3.3,"Global corporate R&D investors, top 3, mn USD",2021,0,0,38,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.2.3.4,"QS university ranking, top 3",2021,16.6,16.6,56,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3,Infrastructure,,,43.3833227456235,67,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.1,Information and communication technologies (ICTs),,,78.24805801683974,52,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.1.1,ICT access,2020,8.972977129187063,89.72977129187063,48,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.1.2,ICT use,2020,7.767246077548828,77.67246077548829,27,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.1.3,Government's online service,2020,0.7059,70.59,65,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.1.4,E-participation,2020,0.75,75,57,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.2,General infrastructure,,,26.5269814411255,74,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.2.1,"Electricity output, GWh/mn pop.",2020,4035.106382978723,19.68463005505466,53,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.2.2,Logistics performance,2018,2.57,24.1860465116279,97,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.2.3,"Gross capital formation, % GDP",2021,25.568,35.71026775669392,49,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.3,Ecological sustainability,,,25.37492877890527,69,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.3.1,GDP/unit of energy use,2019,6.897683397683398,15.84536211734374,103,,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.3.2,Environmental performance,2022,48.5,48.5,44,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,2020,1.928345626975764,11.77942421937208,49,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4,Market sophistication,,,24.60697412416772,96,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.1,Credit,,,11.00351371512376,108,,W,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.1.1,Finance for startups and scaleups,2021,2.97225,21.91388888888889,69,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,33.1086364508932,10.86733963934147,89,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.1.3,"Loans from microfinance institutions, % GDP",2020,0.0157816687754241,0.2293126171409362,55,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.2,Investment,,,1.136726250634578,109,W,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.2.1,"Market capitalization, % GDP",2016,1.423653889089414,0.4496762741591266,80,W,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.2.2,"Venture capital investors, deals/bn PPP$ GDP",2021,0.006838281979050682,0.5779197983040399,89,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.2.3,"Venture capital recipients, deals/bn PPP$ GDP",2021,0.01035505519596125,2.846745154606177,84,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.2.4,"Venture capital received, value, % GDP",2021,5.680153773828968e-05,0.6725637754689703,84,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.3,"Trade, diversification, and market scale",,,61.68068240674483,48,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.3.1,"Applied tariff rate, weighted avg., %",2020,1.76,88.61578266494179,56,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.3.2,Domestic industry diversification,2019,0.1277299613773719,92.1182854901791,41,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.4.3.3,"Domestic market scale, bn PPP$",2021,200.712,4.307979065113607,68,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5,Business sophistication,,,25.78580205501842,72,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.1,Knowledge workers,,,45.93180316121639,39,,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.1.1,"Knowledge-intensive employment, %",2020,40.96813124461151,63.06479230050942,30,S,S,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.1.2,"Firms offering formal training, %",2018,31.5,34.924965893588,53,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.1.3,"GERD performed by business, % GDP",2018,0.41549,8.459445989008817,43,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.1.4,"GERD financed by business, %",2018,44.9881,55.65106016716312,35,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.1.5,"Females employed w/advanced degrees, %",2020,20.47018813938036,67.5587514558126,32,,S,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.2,Innovation linkages,,,6.81404302456277,129,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.2.1,University-industry R&D collaboration,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.2.2,State of cluster development and depth,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.2.3,"GERD financed by abroad, % GDP",2018,0.07962576755829191,13.7423678813318,41,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2021,0.01006450167302319,3.01265457298304,105,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.2.5,Patent families/bn PPP$ GDP,2018,0.1090774231549554,3.687106619373474,56,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.3,Knowledge absorption,,,24.61155997927609,91,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.3.1,"Intellectual property payments, % total trade",2020,0.4760832558831952,11.63673515819402,70,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.3.2,"High-tech imports, % total trade",2020,6.295492270544116,15.90454375924122,103,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.3.3,"ICT services imports, % total trade",2020,1.192216100597216,21.51941278049072,81,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.3.4,"FDI net inflows, % GDP",2020,2.22084446373482,49.3855482191784,69,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,IN.5.3.5,"Research talent, % in businesses",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT,Innovation outputs,,,21.35367422722323,63,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6,Knowledge and technology outputs,,,31.439277394778,40,,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.1,Knowledge creation,,,13.94366626493079,60,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2020,2.223393045310853,17.23198476199196,32,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,2021,0.09964526286420344,1.980729000610795,63,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,2020,1.412012644889357,31.649520270645,16,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2021,6.795806927338675,9.01904237287875,104,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.1.5,Citable documents H-index,2021,213,9.837054918527459,75,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.2,Knowledge impact,,,41.84261950355037,19,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.2.1,"Labor productivity growth, %",2021,2.249028506329225,65.03607324327221,30,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.2.2,New businesses/th pop. 15–64,2020,1.140937992300727,4.553065707726523,78,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.2.3,"Software spending, % GDP",2021,0.04554937184590631,3.702263147637284,104,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,2020,37.47629083245521,97.02055243046598,3,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.2.5,"High-tech manufacturing, %",2019,29.78973471374117,38.90114298864982,45,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.3,Knowledge diffusion,,,38.53154641585284,31,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.3.1,"Intellectual property receipts, % total trade",2020,0.2480989831326506,9.582004588111337,39,,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.3.2,Production and export complexity,2019,0.830929,61.12550873179639,31,,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.3.3,"High-tech exports, % total trade",2020,2.221089175159902,29.95402743264869,56,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.6.3.4,"ICT services exports, % total trade",2020,7.480511852201776,53.46464491085493,10,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7,Creative outputs,,,11.26807105966847,91,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.1,Intangible assets,,,7.585110116148639,107,,W,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.1.1,"Intangible asset intensity, top 15, %",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.1.2,Trademarks by origin/bn PPP$ GDP,2020,26.22760800842993,17.87735348315656,82,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.1.3,"Global brand value, top 5,000, % GDP",2021,0,0,77,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.1.4,Industrial designs by origin/bn PPP$ GDP,2020,0.8061116965226554,4.87797686528936,73,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.2,Creative goods and services,,,9.679619253424573,83,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.2.1,"Cultural and creative services exports, % total trade",2020,0.4565885663068038,9.973482762956312,55,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.2.2,National feature films/mn pop. 15–69,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.2.3,Entertainment and media market/th pop. 15–69,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.2.4,"Printing and other media, % manufacturing",2019,0.5079311184557584,10.39105584028298,81,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.2.5,"Creative goods exports, % total trade",2020,0.7296595271310204,8.674319157034423,53,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.3,Online creativity,,,20.22244475295203,30,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,2021,5.139078413607008,1.688521001978201,82,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.3.2,Country-code TLDs/th pop. 15–69,2021,22.55993898577786,6.471127646158459,47,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.3.3,GitHub commit pushes received/mn pop. 15–69,2021,816824.416368667,19.94569473408902,33,,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BLR,Belarus,OUT.7.3.4,Mobile app creation/bn PPP$ GDP,2021,9.184965518645193,52.78443562958242,2,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,,Global Innovation Index,,,46.87696240942991,26,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN,Innovation inputs,,,55.25447697750175,26,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1,Institutions,,,71.4906939983617,29,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.1,Political environment,,,76.95874249212949,27,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.1.1,Political and operational stability,2021,1.5,80,30,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.1.2,Government effectiveness,2020,1.124299,73.91748498425898,26,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.2,Regulatory environment,,,78.50950159961496,31,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.2.1,Regulatory quality,2020,1.350718,78.65719605523786,20,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.2.2,Rule of law,2020,1.36892,81.5854412617587,20,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.2.3,Cost of redundancy dismissal,2020,19.66667,76.89768454073163,84,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.3,Business environment,,,59.00383790334067,36,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.3.1,Policies for doing business,2021,4.54023027420044,59.00383790334067,42,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.1.3.2,Entrepreneurship policies and culture,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2,Human capital and research,,,56.15330637563474,16,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.1,Education,,,70.56272945001231,5,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.1.1,"Expenditure on education, % GDP",2018,6.38137,60.80040790653945,14,,S,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.1.2,"Government funding/pupil, secondary, % GDP/cap",2018,23.68754,41.76221442725493,27,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.1.3,"School life expectancy, years",2019,19.60422,90.0983900676005,4,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.1.4,"PISA scales in reading, maths and science",2018,499.902624066511,67.6921070025091,19,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.1.5,"Pupil-teacher ratio, secondary",2019,9.055495293216314,92.46052784615758,19,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.2,Tertiary education,,,35.58782818631744,46,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.2.1,"Tertiary enrolment, % gross",2019,80.13817,52.64149774071019,22,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.2.2,"Graduates in science and engineering, %",2020,17.58299985764674,27.3615062338967,86,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.2.3,"Tertiary inbound mobility, %",2019,10.04272,26.76048058434542,26,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.3,Research and development (R&D),,,62.30936149057447,15,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.3.1,"Researchers, FTE/mn pop.",2020,5750.1439,65.9337765073006,11,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.3.2,"Gross expenditure on R&D, % GDP",2020,3.47719892342385,63.9017881424815,4,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.3.3,"Global corporate R&D investors, top 3, mn USD",2021,771.3657333333334,66.87696881349903,17,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.2.3.4,"QS university ranking, top 3",2021,55.13333333333333,55.13333333333333,17,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3,Infrastructure,,,53.7167862999721,37,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.1,Information and communication technologies (ICTs),,,74.5261791050556,64,,W,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.1.1,ICT access,2020,8.923029323524856,89.23029323524855,53,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.1.2,ICT use,2020,7.751442318497385,77.51442318497385,28,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.1.3,Government's online service,2020,0.6588,65.88000000000001,76,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.1.4,E-participation,2020,0.6548,65.48,77,W,W,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.2,General infrastructure,,,54.63910074193099,16,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.2.1,"Electricity output, GWh/mn pop.",2020,7614.384748700174,37.26143524772318,24,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.2.2,Logistics performance,2018,4.04,92.55813953488372,3,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.2.3,"Gross capital formation, % GDP",2021,24.708,34.09772744318608,56,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.3,Ecological sustainability,,,31.98507905292972,49,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.3.1,GDP/unit of energy use,2020,10.32434040864908,26.95539677750666,66,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.3.2,Environmental performance,2022,58.2,58.20000000000001,21,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,2020,1.770337686826585,10.7998403812825,55,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4,Market sophistication,,,38.23309567427682,45,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.1,Credit,,,27.74212918433302,64,,,,1,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.1.1,Finance for startups and scaleups,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,75.7669904697578,27.74212918433302,43,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.1.3,"Loans from microfinance institutions, % GDP",,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.2,Investment,,,22.50173128003385,34,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.2.1,"Market capitalization, % GDP",2018,75.20408920424336,28.15751525866412,23,,,1,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.2.2,"Venture capital investors, deals/bn PPP$ GDP",2021,0.1886839220378062,22.74696064150958,22,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.2.3,"Venture capital recipients, deals/bn PPP$ GDP",2021,0.06856192690820043,22.39294646713875,31,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.2.4,"Venture capital received, value, % GDP",2021,0.001411205131499559,16.70950275282296,32,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.3,"Trade, diversification, and market scale",,,64.45542655846359,30,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.3.1,"Applied tariff rate, weighted avg., %",2020,1.48,90.42690815006468,20,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.3.2,Domestic industry diversification,2020,0.1485906050627716,88.61125028198651,49,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.4.3.3,"Domestic market scale, bn PPP$",2021,645.401,14.32812124333955,36,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5,Business sophistication,,,56.67850253926336,11,S,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.1,Knowledge workers,,,74.3702108531518,5,S,S,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.1.1,"Knowledge-intensive employment, %",2021,49.61737303404445,77.17611755648153,9,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.1.2,"Firms offering formal training, %",2020,57.8,70.8049113233288,11,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.1.3,"GERD performed by business, % GDP",2020,2.53174452918835,51.58131294747896,6,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.1.4,"GERD financed by business, %",2019,64.3,79.54021549584418,9,S,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.1.5,"Females employed w/advanced degrees, %",2021,28.06635803014195,92.74849694262556,7,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.2,Innovation linkages,,,55.92486750213593,9,S,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.2.1,University-industry R&D collaboration,2021,5.1258692741394,68.76448790232334,8,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.2.2,State of cluster development and depth,2021,4.8196063041687,63.66010506947833,18,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.2.3,"GERD financed by abroad, % GDP",2019,0.464444654334894,80.15708351841742,5,S,S,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2021,0.06721626483643113,20.99387075546729,25,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.2.5,Patent families/bn PPP$ GDP,2018,2.512788895739257,46.04879026499324,15,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.3,Knowledge absorption,,,39.74042926250236,37,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.3.1,"Intellectual property payments, % total trade",2020,0.8340509891217588,20.38641424352236,51,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.3.2,"High-tech imports, % total trade",2020,8.365528627791896,22.85055184129461,65,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.3.3,"ICT services imports, % total trade",2020,2.817755417985011,51.33350395767451,21,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.3.4,"FDI net inflows, % GDP",2020,-5.54766850057801,34.87427376109331,130,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,IN.5.3.5,"Research talent, % in businesses",2020,56.7645028660605,69.25740250892699,18,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT,Innovation outputs,,,38.49944784135806,24,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6,Knowledge and technology outputs,,,44.35358746066822,18,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.1,Knowledge creation,,,49.72876071594137,13,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2020,5.514500150919592,42.73908419883682,18,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,2021,2.145952671284984,42.65682650408603,16,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,,,,,,,,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2021,42.1644837860493,59.68690524472918,19,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.1.5,Citable documents H-index,2021,942,53.83222691611346,14,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.2,Knowledge impact,,,37.94581752481401,30,,,,0,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.2.1,"Labor productivity growth, %",2021,-0.0470315380803644,45.82591546470671,91,W,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
BEL,Belgium,OUT.6.2.2,New businesses/th pop. 15–64,2020,4.667687058244764,19.15543420830068,30,,,0,,2022,wipo-pub-2000-2022-tech1.xlsx
