iso3,country_name,region,income_group,iapp_jurisdiction_iapp,iapp_has_ai_law,iapp_regulatory_approach,iapp_regulatory_intensity,iapp_enforcement_level,iapp_thematic_coverage,iapp_evidence_summary,iapp_source,iapp_source_date,oxford_readiness_score,oxford_rank,oxford_pillar_policy_capacity,oxford_pillar_ai_infrastructure,oxford_pillar_governance,oxford_pillar_public_sector_adoption,oxford_pillar_development_and_diffusion,oxford_pillar_resilience,oxford_dimension_compute_capacity,oxford_dimension_policy_vision,oxford_dimension_e_government_delivery,oxford_dimension_safety_and_security,oxford_dimension_ai_sector_maturity,oxford_dimension_human_capital,oxford_dimension_data_quality,oxford_dimension_regulatory_compliance,oxford_dimension_government_digital_policy,oxford_dimension_societal_transition,oxford_dimension_ai_technology_diffusion,ms_ai_user_share_h1_2025,ms_ai_user_share_h2_2025,ms_ai_user_share_change_pp,fh_country_name,fh_fh_status,fh_fh_total_score,fh_fh_pr_score,fh_fh_cl_score,fh_fh_year,fh_notes,gdpr_country_name,gdpr_has_gdpr_like_law,gdpr_gdpr_similarity_level,gdpr_dp_law_name,gdpr_dp_law_year,gdpr_has_dpa,gdpr_eu_status,gdpr_enforcement_active,gdpr_notes,legal_origin,is_common_law,wipo_gii_score,wipo_gii_rank,wipo_income_group_wipo,wipo_region_un,wipo_ppp_per_capita,wipo_population_thousands,wipo_business_environment,wipo_business_sophistication,wipo_creative_goods_and_services,wipo_creative_outputs,wipo_credit,wipo_ecological_sustainability,wipo_education,wipo_general_infrastructure,wipo_human_capital_and_research,wipo_information_and_communication_technologies_icts,wipo_infrastructure,wipo_innovation_inputs,wipo_innovation_linkages,wipo_innovation_outputs,wipo_institutional_environment,wipo_institutions,wipo_intangible_assets,wipo_investment,wipo_knowledge_absorption,wipo_knowledge_and_technology_outputs,wipo_knowledge_creation,wipo_knowledge_diffusion,wipo_knowledge_impact,wipo_knowledge_workers,wipo_market_sophistication,wipo_online_creativity,wipo_regulatory_environment,wipo_research_and_development_r_d,wipo_tertiary_education,wipo_trade_diversification_and_market_scale,wb_gdp_per_capita_ppp_2024,wb_rd_expenditure_2021,wb_internet_penetration_2023,wb_tertiary_education_2023,wb_government_effectiveness_2023,wb_regulatory_quality_2023,wb_rule_of_law_2023,wb_control_of_corruption_2023,wb_voice_accountability_2023,wb_political_stability_2023,wb_gdp_current_usd_2024,wb_population_2024,wb_labor_force_2024,wb_fdi_net_inflows_2024,wb_exports_pct_gdp_2024,wb_inflation_consumer_prices_2024,wb_unemployment_rate_2024,wb_education_expenditure_pct_gdp_2022,wb_mobile_subscriptions_per100_2023,wb_patent_applications_residents_2021,wb_high_tech_exports_pct,wb_ict_service_exports_pct,oecd_year,oecd_has_ai_law,oecd_regulatory_approach,oecd_regulatory_intensity,oecd_enforcement_level,oecd_thematic_coverage,oecd_n_total_initiatives,oecd_n_binding,oecd_n_nonbinding,oecd_n_strategies,oecd_n_regulations,oecd_n_sectors_covered,oecd_n_policy_instruments,stanford_fig_4.2.1,stanford_fig_4.2.13,stanford_fig_4.2.14,stanford_fig_4.2.15,stanford_fig_4.2.16,stanford_fig_4.2.17,stanford_fig_4.2.18,stanford_fig_4.2.19,stanford_fig_4.2.21,stanford_fig_4.2.22,stanford_fig_4.2.23,stanford_fig_4.2.25,stanford_fig_4.3.12,stanford_fig_4.3.13,stanford_fig_4.3.8,stanford_fig_4.3.9,stanford_fig_1.2.4,stanford_fig_1.3.3,stanford_fig_6.2.1,stanford_fig_6.2.15,stanford_fig_6.2.16,stanford_fig_6.3.1,stanford_fig_6.3.2,stanford_fig_6.3.3,stanford_fig_6.3.4
CHE,Switzerland,Europe-Other,HI,Additional research (CHE),0,light_touch,3,low,7,No AI-specific binding law; relies on existing legal framework. Federal Council AI guidelines. OECD AI principles adherent. Strong data protection (nDSG). Geneva AI Lab.,IAPP_supplementary_research,2026-02,66.95,26,39.0,68.97,89.2,73.93,61.41,59.84,31.63,60.0,75.02,33.33,51.77,60.33,91.52,78.4,72.84,86.35,75.34,32.4,34.8,2.5,Switzerland,F,96,39,57,2025,Data year 2024,Switzerland,1,3,Federal Act on Data Protection (revised nFADP),2023,1,adequacy,1,Revised FADP effective Sep 2023; EU adequacy maintained; FDPIC active,German,0,65.9619514450125,1,HI,Europe,95836.64,8921.98,81.4616885977857,67.2294820524216,59.7148299515865,67.1336165137036,70.7973224980884,49.9285453522079,65.1175693329047,50.4312689397685,61.8397614842093,82.0918958565804,60.8172367161856,68.8241363613099,80.3541988522434,66.1220270107369,92.4276969446989,87.7075542853295,61.6970781224856,64.866100955814,50.0875216331418,65.1104375077702,78.7102793422055,60.6788747429306,55.9421584381745,71.2467256718795,66.5266472684035,85.4254798582566,89.233277313504,70.4412477333275,49.9604673863957,63.9165183513082,96497.6947971323,3.30645,97.3444,74.0060882568359,2.13492703437805,1.72938001155853,1.76172566413879,2.02199912071228,1.66502690315247,1.07144391536713,936564198048.516,9005582.0,5139536.0,-108395568633.839,72.1589447667905,1.06234041976595,4.343,4.92419004440308,128.64,1288.0,12.9094936723953,9.58009217619969,2024,0,light_touch,4,none,10,4,0,4,0,1,1,1,2014,18.43%,1/1/18,0.77,Female,1.16%,105%,2016,2016,3.15,1/1/24,0.3818420955675578,22,154,0.428615762,3.897936818,0.191267126,14,0,0,0,7.483250512041094,4,3048.082527,85.8986977
