question,tier,y_var,model,x_var,coefficient_or_importance,n_effective,cv_r2_mean_5fold,cv_r2_std_5fold,loocv_r2,model_hyperparams_json,seed,std_error,p_value,ci95_lower,ci95_upper,p_value_bootstrap,r2,ci_method,n_boot,fdr_q_value,fdr_significant_05
Q3,primary,wipo_gii_score,OLS_full,wb_government_effectiveness_z,1.1225665225688317,36,,,,,42,1.8270651320841402,0.5462324106337176,-6.096133179147518,7.896604416970488,0.77,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,OLS_full,wb_rule_of_law_z,-0.519698240207294,36,,,,,42,1.3385225453503555,0.7021378115624668,-7.23616457992779,4.454207470379726,0.561,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,OLS_full,wb_regulatory_quality_z,-2.290635123626858,36,,,,,42,1.6086516721928972,0.17067816800468144,-8.651289174007804,4.979136271563372,0.455,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,OLS_full,wipo_in_score_z,10.036006611910652,36,,,,,42,1.351781685099565,4.989509762623447e-07,7.071265153918734,15.805982252145762,0.002,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,OLS_full,wb_mobile_subscriptions_per100_z,-0.22440612167921525,36,,,,,42,0.2367445812795229,0.3550902083897777,-0.8805643086109896,1.8271704458243583,0.895,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,OLS_full,wb_secure_servers_per_1m_z,0.42163478819588507,36,,,,,42,0.31085001158285885,0.1908744755678312,-0.8466292115838073,1.5220237872336566,0.478,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,OLS_full,wb_electric_consumption_kwh_pc_z,-0.4148511485259263,36,,,,,42,0.22514449743982173,0.08104835429181902,-1.6479809923754818,0.8701417534923918,0.255,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,OLS_full,const,50.91190479800101,36,,,,,42,1.3022463155226103,1.2766375866995956e-19,47.19485309502886,57.31111221993107,0.0,0.9795243045544394,bootstrap_2000,2000.0,,
Q3,primary,wipo_gii_score,Ridge,n_binding,-0.27066310756750145,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,n_non_binding,-0.12553595865022218,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,n_hybrid,0.3884039091177166,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,regulatory_intensity,-0.15603981540665154,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,n_regulatory_mechanisms,-0.0077951571001645455,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_gdp_per_capita_ppp_z,-0.06996790541898812,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_internet_penetration_z,-0.28545958970590196,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_tertiary_education_enrollment_z,-0.11888917597430475,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_rd_expenditure_pct_gdp_z,1.9409310930472936,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_researchers_rd_per_million_z,0.18113914570670878,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_government_effectiveness_z,1.4780724892576398,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_rule_of_law_z,-1.1550502573577313,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_regulatory_quality_z,-1.2270468246535373,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wipo_in_score_z,7.630299511372577,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_mobile_subscriptions_per100_z,-0.31156489424972356,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_secure_servers_per_1m_z,0.6088625592394434,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,wipo_gii_score,Ridge,wb_electric_consumption_kwh_pc_z,-0.2811349302135569,36,0.8947811416652733,0.11147636814794747,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,n_binding,0.0007940675262411748,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,n_non_binding,0.008334571530782597,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,n_hybrid,0.0006628336333264994,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,regulatory_intensity,0.0230738545721763,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,n_regulatory_mechanisms,0.01295203299169089,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_gdp_per_capita_ppp_z,0.0376810686518016,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_internet_penetration_z,0.012421259507503874,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_tertiary_education_enrollment_z,0.007003010965266098,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_rd_expenditure_pct_gdp_z,0.2062086323418132,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_researchers_rd_per_million_z,0.02232873408002078,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_government_effectiveness_z,0.012675486394715248,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_rule_of_law_z,0.01771990228813641,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_regulatory_quality_z,0.0018344287621722276,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wipo_in_score_z,0.6020755295579806,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_mobile_subscriptions_per100_z,0.02492431932085733,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_secure_servers_per_1m_z,0.005227772216151112,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,GBR,wb_electric_consumption_kwh_pc_z,0.004082495659364003,36,0.46582013112667375,0.3080037287421463,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,OLS_full,n_binding,3.3563818966338363,36,,,,,42,4.9336512803764885,0.5045181850890434,-36.27569472643232,28.61259191964601,0.903,0.9209215820541872,bootstrap_2000,2000.0,0.7567772776335652,False
Q3,primary,oxford_innovation_capacity,OLS_full,n_non_binding,-4.767134894252061,36,,,,,42,3.145069233665541,0.14604364631747294,-27.538482692478823,18.145694872213454,0.5,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,n_hybrid,3.415359996118923,36,,,,,42,3.086881103669582,0.2823609777234937,-12.450879075681637,36.498306117900164,0.427,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,regulatory_intensity,-26.8119575247716,36,,,,,42,39.20203093321978,0.5022682751206207,-282.03107979405587,307.79094681160495,0.763,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,n_regulatory_mechanisms,2.0046069985004835,36,,,,,42,1.4463550738289948,0.18180835350671654,-8.689224880340085,12.64834515818306,0.525,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_gdp_per_capita_ppp_z,-0.9137461580958064,36,,,,,42,0.9883737072087779,0.3668222363591582,-5.1887975700046205,3.796944312525429,0.511,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_internet_penetration_z,-0.6160775587227096,36,,,,,42,0.9242966752460596,0.5130813281325689,-4.316559540123202,4.369200570910197,0.959,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_tertiary_education_enrollment_z,-0.1678932481145078,36,,,,,42,0.5539199908463777,0.7651072153285383,-2.8347420564025927,2.423277975185513,0.95,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_rd_expenditure_pct_gdp_z,2.6619054387616594,36,,,,,42,2.4478610475814766,0.2904448334379204,-6.421736367310822,12.956006906491096,0.327,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_researchers_rd_per_million_z,-1.8568881284379426,36,,,,,42,2.117393510476813,0.3914574145349802,-9.88529700682787,7.651524284474549,0.558,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_government_effectiveness_z,1.763627824271456,36,,,,,42,4.046103170885155,0.6678336589048894,-11.972924051530304,19.92961865888408,0.578,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_rule_of_law_z,-3.471556270019448,36,,,,,42,2.964207580747556,0.25601391768135084,-20.9991897348584,5.553265121087665,0.232,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_regulatory_quality_z,1.7439931724526314,36,,,,,42,3.562418502445399,0.6300544083942496,-11.11428944584886,19.136575498180093,0.661,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wipo_in_score_z,9.567897248817726,36,,,,,42,2.993570435109124,0.0047550578290775835,-1.280703491015976,20.039500741616365,0.083,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_mobile_subscriptions_per100_z,-0.7551835197348904,36,,,,,42,0.5242796133448641,0.1660243297809658,-2.6649138216865516,2.8999281058855986,0.654,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_secure_servers_per_1m_z,-0.19691449988086518,36,,,,,42,0.6883888239388564,0.7779343696181734,-3.394133770429619,1.9511549698227661,0.709,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,wb_electric_consumption_kwh_pc_z,0.3705235570840788,36,,,,,42,0.4985907995296666,0.46648619729905405,-2.407463731765176,2.3141106039303,0.808,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,OLS_full,const,65.99991918400714,36,,,,,42,2.883872530859997,2.7114714375448515e-15,56.58912825309708,78.0013291893159,0.0,0.9209215820541872,bootstrap_2000,2000.0,,
Q3,primary,oxford_innovation_capacity,Ridge,n_binding,1.235384749969257,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,n_non_binding,-2.18704106274406,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,n_hybrid,1.7957170883054263,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,regulatory_intensity,-0.24071402251612,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,n_regulatory_mechanisms,0.8440607755298569,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_gdp_per_capita_ppp_z,-0.405041039872539,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_internet_penetration_z,-0.6189050357752637,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_tertiary_education_enrollment_z,-0.25913226662568084,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_rd_expenditure_pct_gdp_z,3.8139607827740147,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_researchers_rd_per_million_z,-1.5427911280310749,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_government_effectiveness_z,0.8708453860272608,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_rule_of_law_z,-2.5675738263952925,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_regulatory_quality_z,0.6051940776491253,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wipo_in_score_z,7.780019188472375,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_mobile_subscriptions_per100_z,-0.7295523155182535,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_secure_servers_per_1m_z,0.3144054835133748,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_innovation_capacity,Ridge,wb_electric_consumption_kwh_pc_z,0.5723619680186312,36,0.6849122420021567,0.19789648077917518,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,n_binding,0.00377167969542035,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,n_non_binding,0.0009606540725756172,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,n_hybrid,0.02713488286532324,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,regulatory_intensity,0.00037472199873414807,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,n_regulatory_mechanisms,0.30142732300693087,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_gdp_per_capita_ppp_z,0.060710853061726605,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_internet_penetration_z,0.009362918584756906,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_tertiary_education_enrollment_z,0.027964793313918383,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_rd_expenditure_pct_gdp_z,0.014309536142449956,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_researchers_rd_per_million_z,0.04837374668546227,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_government_effectiveness_z,0.0365953506933541,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_rule_of_law_z,0.05865337040081791,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_regulatory_quality_z,0.06341288921671354,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wipo_in_score_z,0.07396479824612122,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_mobile_subscriptions_per100_z,0.11886990914807766,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_secure_servers_per_1m_z,0.13837773645491835,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,GBR,wb_electric_consumption_kwh_pc_z,0.01573483641269875,36,-1.484431848385668,3.665752447170735,,"{""n_estimators"":200,""max_depth"":3,""lr"":0.05}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,n_binding,10.52941791448419,36,,,,,42,9.520979783128366,0.28256928953259386,-60.929154194882415,71.00636660348816,0.554,0.797758238326795,bootstrap_2000,2000.0,0.7567772776335652,False
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,n_non_binding,-1.1696332556927356,36,,,,,42,6.0693670647884925,0.8492303161723574,-46.45292064826266,43.629743420624784,0.877,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,n_hybrid,-8.849369423783447,36,,,,,42,5.957075381038339,0.15380953169786052,-49.945104883923705,48.91852334543561,0.496,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,regulatory_intensity,-42.194658796497094,36,,,,,42,75.65223457468932,0.583530990938538,-686.1869803424544,551.4007494837624,0.672,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,n_regulatory_mechanisms,0.510415235007752,36,,,,,42,2.791181750506725,0.8568394953580017,-20.987288116677025,24.70464201209073,0.851,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_gdp_per_capita_ppp_z,2.2680187487960435,36,,,,,42,1.9073674951327948,0.24905596535607832,-4.837856387049218,12.419246535064058,0.479,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_internet_penetration_z,-3.9050333052668122,36,,,,,42,1.7837113850411719,0.04126302991986437,-11.563810103096861,6.059159750902077,0.461,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_tertiary_education_enrollment_z,0.6967428248727382,36,,,,,42,1.068956992419732,0.5223393381923103,-4.503713597972058,5.615680259467202,0.614,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_rd_expenditure_pct_gdp_z,1.4858133342012243,36,,,,,42,4.723891945632641,0.7565450715188999,-15.977173994847552,21.481090775800965,0.671,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_researchers_rd_per_million_z,-1.30052648069264,36,,,,,42,4.086154383541787,0.7537471734883615,-17.53291975495289,18.422274861133474,0.882,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_government_effectiveness_z,11.252781204693175,36,,,,,42,7.808185925842218,0.1658203752735231,-18.322423033546546,47.5856291557353,0.276,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_rule_of_law_z,-4.1699495181897,36,,,,,42,5.720339530591971,0.47491129425656586,-39.20613897550413,14.656960692502041,0.408,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_regulatory_quality_z,-12.876152027768061,36,,,,,42,6.874769336805823,0.07654379985266264,-43.23912976767497,19.914977706537403,0.405,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wipo_in_score_z,9.691725127709507,36,,,,,42,5.777004083245578,0.10979181781543003,-15.512587858208235,27.75451510514519,0.51,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_mobile_subscriptions_per100_z,-2.5864579768145517,36,,,,,42,1.0117568745113845,0.019295098080136127,-6.955057793235182,4.4779328188380845,0.279,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_secure_servers_per_1m_z,0.7058334784902525,36,,,,,42,1.3284554791544194,0.6013548151919721,-5.432559499515849,6.106654097104179,0.739,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,wb_electric_consumption_kwh_pc_z,-0.35287297115586913,36,,,,,42,0.9621824998570861,0.7178637997371726,-5.848157522002762,3.7415284942707,0.641,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,OLS_full,const,62.02552249828108,36,,,,,42,5.565308633110767,8.933279160194145e-10,36.53873020755324,83.90151222110202,0.003,0.797758238326795,bootstrap_2000,2000.0,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,n_binding,2.789665740243587,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,n_non_binding,1.6237994649918739,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,n_hybrid,-4.865037516453509,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,regulatory_intensity,-0.47263440055204187,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,n_regulatory_mechanisms,-0.45157231121720354,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_gdp_per_capita_ppp_z,1.928917221270131,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_internet_penetration_z,-3.3220767555940585,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_tertiary_education_enrollment_z,0.30996351354470125,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_rd_expenditure_pct_gdp_z,4.290607259319208,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_researchers_rd_per_million_z,-2.1966844720984025,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_government_effectiveness_z,6.070948522329771,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_rule_of_law_z,-4.5024615347879635,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_regulatory_quality_z,-8.193037298962043,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wipo_in_score_z,8.68273147703763,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_mobile_subscriptions_per100_z,-2.3648236579029875,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_secure_servers_per_1m_z,0.619322854700758,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
Q3,primary,oxford_ind_ai_research_papers_log,Ridge,wb_electric_consumption_kwh_pc_z,-0.04916949358763247,36,0.004151573222683851,1.0870793815181037,,"{""alpha"":1.0}",42,,,,,,,,,,
