iso3,country_name,region,income_group,iapp_jurisdiction_iapp,iapp_has_ai_law,iapp_regulatory_approach,iapp_regulatory_intensity,iapp_enforcement_level,iapp_thematic_coverage,iapp_evidence_summary,iapp_source,iapp_source_date,oxford_readiness_score,oxford_rank,oxford_pillar_policy_capacity,oxford_pillar_ai_infrastructure,oxford_pillar_governance,oxford_pillar_public_sector_adoption,oxford_pillar_development_and_diffusion,oxford_pillar_resilience,oxford_dimension_compute_capacity,oxford_dimension_policy_vision,oxford_dimension_e_government_delivery,oxford_dimension_safety_and_security,oxford_dimension_ai_sector_maturity,oxford_dimension_human_capital,oxford_dimension_data_quality,oxford_dimension_regulatory_compliance,oxford_dimension_government_digital_policy,oxford_dimension_societal_transition,oxford_dimension_ai_technology_diffusion,ms_ai_user_share_h1_2025,ms_ai_user_share_h2_2025,ms_ai_user_share_change_pp,fh_country_name,fh_fh_status,fh_fh_total_score,fh_fh_pr_score,fh_fh_cl_score,fh_fh_year,fh_notes,gdpr_country_name,gdpr_has_gdpr_like_law,gdpr_gdpr_similarity_level,gdpr_dp_law_name,gdpr_dp_law_year,gdpr_has_dpa,gdpr_eu_status,gdpr_enforcement_active,gdpr_notes,legal_origin,is_common_law,wipo_gii_score,wipo_gii_rank,wipo_income_group_wipo,wipo_region_un,wipo_ppp_per_capita,wipo_population_thousands,wipo_business_environment,wipo_business_sophistication,wipo_creative_goods_and_services,wipo_creative_outputs,wipo_credit,wipo_ecological_sustainability,wipo_education,wipo_general_infrastructure,wipo_human_capital_and_research,wipo_information_and_communication_technologies_icts,wipo_infrastructure,wipo_innovation_inputs,wipo_innovation_linkages,wipo_innovation_outputs,wipo_institutional_environment,wipo_institutions,wipo_intangible_assets,wipo_investment,wipo_knowledge_absorption,wipo_knowledge_and_technology_outputs,wipo_knowledge_creation,wipo_knowledge_diffusion,wipo_knowledge_impact,wipo_knowledge_workers,wipo_market_sophistication,wipo_online_creativity,wipo_regulatory_environment,wipo_research_and_development_r_d,wipo_tertiary_education,wipo_trade_diversification_and_market_scale,wb_high_tech_exports_pct,wb_ict_service_exports_pct,stanford_fig_4.3.13,stanford_fig_4.3.9,stanford_fig_6.2.1
BLR,Belarus,Europe-Other,UM,Additional research (BLR),0,light_touch,1,none,1,"Hi-Tech Park decree supports tech sector, no AI-specific legislation or strategy.",IAPP_supplementary_research,2026-02,32.47,121,12.0,45.28,43.38,24.03,24.62,36.88,3.29,30.0,47.65,33.33,3.48,35.95,79.03,40.0,0.4,40.42,41.49,7.6,8.4,0.8,Belarus,NF,8,1,7,2025,Data year 2024,Belarus,1,2,Law on Personal Data Protection,2021,1,none,1,Comprehensive law 2021; National Center for Personal Data Protection,Socialist,0,25.0990285299842,85,UM,Europe,32098.48,9056.7,4.85473896119297,23.5616473545345,9.05411226330711,15.3031221484118,8.03438020032613,12.2288276276888,62.3425956517889,24.4037369562609,39.2340541237661,66.6298960622187,34.4208202153895,26.5568477680175,4.2256428315547,21.8563955071984,25.5437216583999,12.7449752171869,7.4345755785227,0.736724623437675,18.7997026784361,28.4096688659851,16.8997923856367,46.0424979816772,22.2867162306413,47.6595965536127,22.8227419292105,37.2892251732947,7.83646503196794,8.98111727577543,46.3784494437339,59.6971209638678,4.49711309551307,25.0210020846514,2,0.012,0
