iso3,country_name,region,income_group,iapp_jurisdiction_iapp,iapp_has_ai_law,iapp_regulatory_approach,iapp_regulatory_intensity,iapp_enforcement_level,iapp_thematic_coverage,iapp_evidence_summary,iapp_source,iapp_source_date,oxford_readiness_score,oxford_rank,oxford_pillar_policy_capacity,oxford_pillar_ai_infrastructure,oxford_pillar_governance,oxford_pillar_public_sector_adoption,oxford_pillar_development_and_diffusion,oxford_pillar_resilience,oxford_dimension_compute_capacity,oxford_dimension_policy_vision,oxford_dimension_e_government_delivery,oxford_dimension_safety_and_security,ms_ai_user_share_h1_2025,ms_ai_user_share_h2_2025,ms_ai_user_share_change_pp,fh_country_name,fh_fh_status,fh_fh_total_score,fh_fh_pr_score,fh_fh_cl_score,fh_fh_year,fh_notes,gdpr_country_name,gdpr_has_gdpr_like_law,gdpr_gdpr_similarity_level,gdpr_dp_law_name,gdpr_dp_law_year,gdpr_has_dpa,gdpr_eu_status,gdpr_enforcement_active,gdpr_notes,legal_origin,is_common_law,wipo_gii_score,wipo_gii_rank,wipo_income_group_wipo,wipo_region_un,wipo_ppp_per_capita,wipo_population_thousands,wipo_business_environment,wipo_business_sophistication,wipo_creative_goods_and_services,wipo_creative_outputs,wipo_credit,wipo_ecological_sustainability,wipo_education,wipo_general_infrastructure,wipo_human_capital_and_research,wipo_information_and_communication_technologies_icts,wipo_infrastructure,wipo_innovation_inputs,wipo_innovation_linkages,wipo_innovation_outputs,wipo_institutional_environment,wipo_institutions,wipo_intangible_assets,wipo_investment,wipo_knowledge_absorption,wipo_knowledge_and_technology_outputs,wipo_knowledge_creation,wipo_knowledge_diffusion,wipo_knowledge_impact,wipo_knowledge_workers,wipo_market_sophistication,wipo_online_creativity,wipo_regulatory_environment,wipo_research_and_development_r_d,wipo_tertiary_education,wipo_trade_diversification_and_market_scale,wb_gdp_per_capita_ppp_2024,wb_rd_expenditure_2019,wb_internet_penetration_2023,wb_tertiary_education_2023,wb_government_effectiveness_2023,wb_regulatory_quality_2023,wb_rule_of_law_2023,wb_control_of_corruption_2023,wb_voice_accountability_2023,wb_political_stability_2023,wb_gdp_current_usd_2024,wb_population_2024,wb_labor_force_2024,wb_fdi_net_inflows_2024,wb_exports_pct_gdp_2024,wb_inflation_consumer_prices_2024,wb_unemployment_rate_2024,wb_education_expenditure_pct_gdp_2023,wb_mobile_subscriptions_per100_2023,wb_patent_applications_residents_2018,wb_high_tech_exports_pct,wb_ict_service_exports_pct,oecd_year,oecd_has_ai_law,oecd_regulatory_approach,oecd_year_enacted,oecd_regulatory_intensity,oecd_enforcement_level,oecd_thematic_coverage,oecd_n_total_initiatives,oecd_n_binding,oecd_n_nonbinding,oecd_n_strategies,oecd_n_regulations,oecd_n_sectors_covered,oecd_n_policy_instruments,stanford_fig_4.2.25,stanford_fig_4.3.12,stanford_fig_4.3.13,stanford_fig_4.3.8,stanford_fig_4.3.9,stanford_fig_1.3.21,stanford_fig_6.3.1,stanford_fig_6.3.2,stanford_fig_6.3.3,stanford_fig_6.3.4
TUN,Tunisia,MENA,LM,Additional research (TUN),0,strategy_led,2,low,3,"National AI Strategy, UNESCO AI ethics adopted, Digital Tunisia 2025, no binding AI law.",IAPP_supplementary_research,2026-02,42.23,88,19.5,43.61,59.0,51.19,36.68,36.76,4.83,30.0,52.38,33.33,12.3,12.7,0.4,Tunisia,PF,49,21,28,2025,Data year 2024,Tunisia,1,2,Law 2004-63 Personal Data Protection,2004,1,none,1,INPDP active; Convention 108+ signatory; reform to GDPR-alignment pending,French,0,26.9867919028168,76,LM,Northern Africa and Western Asia,14338.49,12277.11,19.5948170659614,16.8226630813444,6.78993414209325,22.4146502798466,22.7508488248477,13.6513750442288,62.1196407835546,3.19862642156112,36.7714799380222,64.2821785080152,27.0440599912684,27.8976098911523,12.8793053777898,22.8098901216436,40.0814968269114,31.9498403170472,30.5877341274364,5.27771522081463,15.7249591065746,23.2051299634406,24.9274649781754,21.3572820064255,23.330642905721,21.8637247596688,26.9000061280793,21.6931987224202,36.1732070582688,7.24301272867764,40.9517863018344,52.6714543385756,14521.0080937638,0.74658,72.3542,38.1219482421875,-0.300515085458755,-0.6191326379776,-0.138983190059662,-0.341899782419205,-0.21289698779583,-0.630951106548309,51332285656.5422,12277109.0,4241942.0,759601641.198674,50.0016900287054,7.20661657168794,15.341,6.73398856321206,134.136,180.0,6.88585735055521,3.44627861706007,2024,1,regulation_focused,2004.0,7,low,13,7,1,6,0,3,1,1,0.0238277905353918,1,2,0.013,0.021,Llama-1,0.372782593074638,1,372.7825931,3.039910582
