iso3,country_name,region,income_group,iapp_jurisdiction_iapp,iapp_has_ai_law,iapp_regulatory_approach,iapp_regulatory_intensity,iapp_year_enacted,iapp_enforcement_level,iapp_thematic_coverage,iapp_evidence_summary,iapp_source,iapp_source_date,oxford_readiness_score,oxford_rank,oxford_pillar_policy_capacity,oxford_pillar_ai_infrastructure,oxford_pillar_governance,oxford_pillar_public_sector_adoption,oxford_pillar_development_and_diffusion,oxford_pillar_resilience,oxford_dimension_compute_capacity,oxford_dimension_policy_vision,oxford_dimension_e_government_delivery,oxford_dimension_safety_and_security,oxford_dimension_ai_sector_maturity,oxford_dimension_human_capital,oxford_dimension_data_quality,oxford_dimension_regulatory_compliance,oxford_dimension_government_digital_policy,oxford_dimension_societal_transition,oxford_dimension_ai_technology_diffusion,ms_ai_user_share_h1_2025,ms_ai_user_share_h2_2025,ms_ai_user_share_change_pp,fh_country_name,fh_fh_status,fh_fh_total_score,fh_fh_pr_score,fh_fh_cl_score,fh_fh_year,fh_notes,gdpr_country_name,gdpr_has_gdpr_like_law,gdpr_gdpr_similarity_level,gdpr_dp_law_name,gdpr_dp_law_year,gdpr_has_dpa,gdpr_eu_status,gdpr_enforcement_active,gdpr_notes,legal_origin,is_common_law,wipo_gii_score,wipo_gii_rank,wipo_income_group_wipo,wipo_region_un,wipo_ppp_per_capita,wipo_population_thousands,wipo_business_environment,wipo_business_sophistication,wipo_creative_goods_and_services,wipo_creative_outputs,wipo_credit,wipo_ecological_sustainability,wipo_education,wipo_general_infrastructure,wipo_human_capital_and_research,wipo_information_and_communication_technologies_icts,wipo_infrastructure,wipo_innovation_inputs,wipo_innovation_linkages,wipo_innovation_outputs,wipo_institutional_environment,wipo_institutions,wipo_intangible_assets,wipo_investment,wipo_knowledge_absorption,wipo_knowledge_and_technology_outputs,wipo_knowledge_creation,wipo_knowledge_diffusion,wipo_knowledge_impact,wipo_knowledge_workers,wipo_market_sophistication,wipo_online_creativity,wipo_regulatory_environment,wipo_research_and_development_r_d,wipo_tertiary_education,wipo_trade_diversification_and_market_scale,wb_gdp_per_capita_ppp_2024,wb_rd_expenditure_2022,wb_internet_penetration_2023,wb_tertiary_education_2023,wb_government_effectiveness_2023,wb_regulatory_quality_2023,wb_rule_of_law_2023,wb_control_of_corruption_2023,wb_voice_accountability_2023,wb_political_stability_2023,wb_gdp_current_usd_2024,wb_population_2024,wb_labor_force_2024,wb_fdi_net_inflows_2024,wb_exports_pct_gdp_2024,wb_inflation_consumer_prices_2024,wb_unemployment_rate_2024,wb_education_expenditure_pct_gdp_2022,wb_mobile_subscriptions_per100_2023,wb_patent_applications_residents_2021,wb_high_tech_exports_pct,wb_ict_service_exports_pct,oecd_year,oecd_has_ai_law,oecd_regulatory_approach,oecd_year_enacted,oecd_regulatory_intensity,oecd_enforcement_level,oecd_thematic_coverage,oecd_n_total_initiatives,oecd_n_binding,oecd_n_nonbinding,oecd_n_strategies,oecd_n_regulations,oecd_n_sectors_covered,oecd_n_policy_instruments,stanford_fig_4.2.13,stanford_fig_4.2.14,stanford_fig_4.2.15,stanford_fig_4.2.16,stanford_fig_4.2.17,stanford_fig_4.2.18,stanford_fig_4.2.19,stanford_fig_4.2.21,stanford_fig_4.2.22,stanford_fig_4.2.23,stanford_fig_4.2.24,stanford_fig_4.2.25,stanford_fig_4.2.7,stanford_fig_4.3.12,stanford_fig_4.3.13,stanford_fig_4.3.15,stanford_fig_4.3.16,stanford_fig_4.3.8,stanford_fig_4.3.9,stanford_fig_4.4.12,stanford_fig_4.4.2,stanford_fig_4.4.5,stanford_fig_4.4.6,stanford_fig_1.2.4,stanford_fig_1.2.5,stanford_fig_1.3.3,stanford_fig_6.2.1,stanford_fig_6.2.15,stanford_fig_6.2.16,stanford_fig_6.2.20,stanford_fig_6.3.1,stanford_fig_6.3.10,stanford_fig_6.3.2,stanford_fig_6.3.3,stanford_fig_6.3.4
FIN,Finland,Europe,HI,EU (Finland),1,comprehensive,10,2024.0,high,14,"EU AI Act (propagated to Finland as EU member state). EU AI Act entered into force Aug 2024 (full application Aug 2026), GDPR, Digital Services Act, AI Liability Directive proposal, coordinated AI plan",IAPP_Global_AI_Law_Policy_Tracker,2026-02,70.3,18,80.5,61.63,84.2,81.77,63.01,62.0,19.27,70.0,89.24,33.33,42.21,79.96,92.83,80.89,74.3,90.67,73.78,25.6,27.3,1.7,Finland,F,100,40,60,2025,Data year 2024,Finland,1,3,GDPR + Data Protection Act,2018,1,eu_member,1,EU member; Tietosuojavaltuutettu enforcement,Scandinavian,0,57.7063647384345,7,HI,Europe,64657.34,5617.31,76.4283070441257,61.0849594332086,31.3525050899667,47.5979155965477,58.3658476782373,40.9442017164923,67.9569711275484,59.4366155383392,61.0766113572033,97.1908097886656,65.857209014499,66.0897445409102,65.0159716655199,52.7841165020617,85.911038883567,85.5411197141405,44.999311065499,47.8760663426448,48.7084562784556,57.9703174075756,60.8843903584485,58.1375732882886,54.8889885759898,69.5304503556504,56.8888231854997,69.0405351652262,94.2840132147289,63.1679782858682,52.1048846581933,64.4245555356171,65378.3841859721,2.96469,93.5139,108.130409240723,1.73860657215118,1.76514935493469,1.96704590320587,2.22151660919189,1.63263607025146,0.713986694812775,298696961297.656,5619911.0,2871471.0,8741865603.01226,41.9077919866069,1.56568906231616,8.4,6.37603998184204,127.473,1557.0,9.21470120593618,32.5046739042875,2024,1,regulation_focused,2020.0,10,low,23,12,1,11,0,2,1,1,26.98%,1/1/18,0.56,Female,1.13%,94%,2016,2016,1.3,1/1/23,6.60%,0.0281482140940071,3.24%,12,53,2.126519025,2018,0.050754509,1.286856299,Little or no change,Human resources,11%,2023,0.967064124,16.53278231,3,0,41,153,2019,71.24961280350327,2013,69,673.9553516,1287.494573
