atributo,valor
iso3,HRV
country_name,Croatia
region,Europe
income_group,HI
iapp_jurisdiction_iapp,EU (Croatia)
iapp_has_ai_law,1
iapp_regulatory_approach,comprehensive
iapp_regulatory_intensity,10
iapp_year_enacted,2024.0
iapp_enforcement_level,high
iapp_thematic_coverage,14
iapp_evidence_summary,"EU AI Act (propagated to Croatia as EU member state). EU AI Act entered into force Aug 2024 (full application Aug 2026), GDPR, Digital Services Act, AI Liability Directive proposal, coordinated AI plan"
iapp_source,IAPP_Global_AI_Law_Policy_Tracker
iapp_source_date,2026-02
oxford_readiness_score,49.79
oxford_rank,72
oxford_pillar_policy_capacity,34.5
oxford_pillar_ai_infrastructure,52.04
oxford_pillar_governance,70.64
oxford_pillar_public_sector_adoption,71.67
oxford_pillar_development_and_diffusion,29.92
oxford_pillar_resilience,45.04
oxford_dimension_compute_capacity,8.5
oxford_dimension_policy_vision,30.0
oxford_dimension_e_government_delivery,88.34
oxford_dimension_safety_and_security,33.33
ms_ai_user_share_h1_2025,21.8
ms_ai_user_share_h2_2025,23.7
ms_ai_user_share_change_pp,1.9
fh_country_name,Croatia
fh_fh_status,F
fh_fh_total_score,84
fh_fh_pr_score,35
fh_fh_cl_score,49
fh_fh_year,2025
fh_notes,Data year 2024
gdpr_country_name,Croatia
gdpr_has_gdpr_like_law,1
gdpr_gdpr_similarity_level,3
gdpr_dp_law_name,GDPR + Data Protection Implementation Act
gdpr_dp_law_year,2018
gdpr_has_dpa,1
gdpr_eu_status,eu_member
gdpr_enforcement_active,1
gdpr_notes,EU member; AZOP enforcement
legal_origin,Socialist
is_common_law,0
wipo_gii_score,37.6794484448472
wipo_gii_rank,40
wipo_income_group_wipo,HI
wipo_region_un,Europe
wipo_ppp_per_capita,48811.09
wipo_population_thousands,3875.33
wipo_business_environment,15.1186895238685
wipo_business_sophistication,29.7520570652897
wipo_creative_goods_and_services,24.1100084173949
wipo_creative_outputs,31.4755832746777
wipo_credit,31.8118310085986
wipo_ecological_sustainability,44.6346692876829
wipo_education,67.7499146480571
wipo_general_infrastructure,34.0679065456619
wipo_human_capital_and_research,39.8151261548857
wipo_information_and_communication_technologies_icts,83.5627637847833
wipo_infrastructure,54.0884465393761
wipo_innovation_inputs,41.2685446347862
wipo_innovation_linkages,15.0445196050878
wipo_innovation_outputs,31.405162978519
wipo_institutional_environment,68.586978076186
wipo_institutions,46.140143794639
wipo_intangible_assets,32.0944067537707
wipo_investment,14.5191700321871
wipo_knowledge_absorption,31.613121122957
wipo_knowledge_and_technology_outputs,31.3347426823604
wipo_knowledge_creation,20.8269435240144
wipo_knowledge_diffusion,33.5240197703537
wipo_knowledge_impact,39.6532647527131
wipo_knowledge_workers,42.5985304678243
wipo_market_sophistication,36.5469496197407
wipo_online_creativity,37.6035111737744
wipo_regulatory_environment,54.7147637838624
wipo_research_and_development_r_d,13.6663177505575
wipo_tertiary_education,38.0291460660424
wipo_trade_diversification_and_market_scale,63.3098478184364
wb_gdp_per_capita_ppp_2024,49550.7921506017
wb_rd_expenditure_2022,1.40323
wb_internet_penetration_2024,83.6324
wb_tertiary_education_2023,81.1775207519531
wb_government_effectiveness_2023,0.712653696537018
wb_regulatory_quality_2023,0.643900275230408
wb_rule_of_law_2023,0.36060556769371
wb_control_of_corruption_2023,0.181928679347038
wb_voice_accountability_2023,0.569745063781738
wb_political_stability_2023,0.59771203994751
wb_gdp_current_usd_2024,92983810328.9088
wb_population_2024,3866200.0
wb_labor_force_2024,1742356.0
wb_fdi_net_inflows_2024,4535565345.95969
wb_exports_pct_gdp_2024,50.1410891949889
wb_inflation_consumer_prices_2024,2.97200477643618
wb_unemployment_rate_2024,5.0
wb_education_expenditure_pct_gdp_2021,4.0916600227356
wb_mobile_subscriptions_per100_2023,117.113
wb_patent_applications_residents_2021,77.0
wb_high_tech_exports_pct,8.28927083536396
wb_ict_service_exports_pct,5.73529794231745
oecd_year,2024
oecd_has_ai_law,0
oecd_regulatory_approach,strategy_led
oecd_year_enacted,2021.0
oecd_regulatory_intensity,12
oecd_enforcement_level,none
oecd_thematic_coverage,16
oecd_n_total_initiatives,15
oecd_n_binding,0
oecd_n_nonbinding,14
oecd_n_strategies,1
oecd_n_regulations,4
oecd_n_sectors_covered,1
oecd_n_policy_instruments,1
stanford_fig_4.2.13,7.62%
stanford_fig_4.2.14,1/1/18
stanford_fig_4.2.15,0.31
stanford_fig_4.2.16,Female
stanford_fig_4.2.17,0.60%
stanford_fig_4.2.18,192%
stanford_fig_4.2.19,2016
stanford_fig_4.2.2,2014
stanford_fig_4.2.21,2016
stanford_fig_4.2.22,0.01
stanford_fig_4.2.23,1/1/24
stanford_fig_4.3.12,1
stanford_fig_4.3.13,4
stanford_fig_4.3.8,0.107571067
stanford_fig_4.3.9,0.181734433
stanford_fig_6.2.1,1
stanford_fig_6.3.1,2.202352676093653
stanford_fig_6.3.2,12
stanford_fig_6.3.3,179.1092288
stanford_fig_6.3.4,55.39679499
