fig_id,entity_type,entity_name,year,variable,value
fig_6.2.5,category,Pathology,2018,fig_6.2.5_num_cleared_devices,0
fig_6.2.5,category,Pathology,2019,fig_6.2.5_num_cleared_devices,0
fig_6.2.5,category,Pathology,2020,fig_6.2.5_num_cleared_devices,0
fig_6.2.5,category,Pathology,2021,fig_6.2.5_num_cleared_devices,1
fig_6.2.5,category,Pathology,2022,fig_6.2.5_num_cleared_devices,0
fig_6.2.5,category,Pathology,2023,fig_6.2.5_num_cleared_devices,1
fig_6.2.5,category,Pathology,2024,fig_6.2.5_num_cleared_devices,1
fig_6.2.5,category,Pathology,2025,fig_6.2.5_num_cleared_devices,3
fig_6.2.5,category,Radiology,2011,fig_6.2.5_num_cleared_devices,1
fig_6.2.5,category,Radiology,2012,fig_6.2.5_num_cleared_devices,2
fig_6.2.5,category,Radiology,2013,fig_6.2.5_num_cleared_devices,0
fig_6.2.5,category,Radiology,2014,fig_6.2.5_num_cleared_devices,5
fig_6.2.5,category,Radiology,2015,fig_6.2.5_num_cleared_devices,1
fig_6.2.5,category,Radiology,2016,fig_6.2.5_num_cleared_devices,11
fig_6.2.5,category,Radiology,2017,fig_6.2.5_num_cleared_devices,16
fig_6.2.5,category,Radiology,2018,fig_6.2.5_num_cleared_devices,40
fig_6.2.5,category,Radiology,2019,fig_6.2.5_num_cleared_devices,51
fig_6.2.5,category,Radiology,2020,fig_6.2.5_num_cleared_devices,99
fig_6.2.5,category,Radiology,2021,fig_6.2.5_num_cleared_devices,110
fig_6.2.5,category,Radiology,2022,fig_6.2.5_num_cleared_devices,138
fig_6.2.5,category,Radiology,2023,fig_6.2.5_num_cleared_devices,178
fig_6.2.5,category,Radiology,2024,fig_6.2.5_num_cleared_devices,183
fig_6.2.5,category,Radiology,2025,fig_6.2.5_num_cleared_devices,198
fig_6.2.6,global,Global,1995,fig_6.2.6_Number of AI medical devices,2
fig_6.2.6,global,Global,1996,fig_6.2.6_Number of AI medical devices,0
fig_6.2.6,global,Global,1997,fig_6.2.6_Number of AI medical devices,1
fig_6.2.6,global,Global,1998,fig_6.2.6_Number of AI medical devices,2
fig_6.2.6,global,Global,1999,fig_6.2.6_Number of AI medical devices,0
fig_6.2.6,global,Global,2000,fig_6.2.6_Number of AI medical devices,0
fig_6.2.6,global,Global,2001,fig_6.2.6_Number of AI medical devices,2
fig_6.2.6,global,Global,2002,fig_6.2.6_Number of AI medical devices,1
fig_6.2.6,global,Global,2003,fig_6.2.6_Number of AI medical devices,0
fig_6.2.6,global,Global,2004,fig_6.2.6_Number of AI medical devices,1
fig_6.2.6,global,Global,2005,fig_6.2.6_Number of AI medical devices,1
fig_6.2.6,global,Global,2006,fig_6.2.6_Number of AI medical devices,1
fig_6.2.6,global,Global,2007,fig_6.2.6_Number of AI medical devices,0
fig_6.2.6,global,Global,2008,fig_6.2.6_Number of AI medical devices,5
fig_6.2.6,global,Global,2009,fig_6.2.6_Number of AI medical devices,0
fig_6.2.6,global,Global,2010,fig_6.2.6_Number of AI medical devices,2
fig_6.2.6,global,Global,2011,fig_6.2.6_Number of AI medical devices,3
fig_6.2.6,global,Global,2012,fig_6.2.6_Number of AI medical devices,5
fig_6.2.6,global,Global,2013,fig_6.2.6_Number of AI medical devices,4
fig_6.2.6,global,Global,2014,fig_6.2.6_Number of AI medical devices,6
fig_6.2.6,global,Global,2015,fig_6.2.6_Number of AI medical devices,6
fig_6.2.6,global,Global,2016,fig_6.2.6_Number of AI medical devices,18
fig_6.2.6,global,Global,2017,fig_6.2.6_Number of AI medical devices,27
fig_6.2.6,global,Global,2018,fig_6.2.6_Number of AI medical devices,65
fig_6.2.6,global,Global,2019,fig_6.2.6_Number of AI medical devices,80
fig_6.2.6,global,Global,2020,fig_6.2.6_Number of AI medical devices,114
fig_6.2.6,global,Global,2021,fig_6.2.6_Number of AI medical devices,130
fig_6.2.6,global,Global,2022,fig_6.2.6_Number of AI medical devices,162
fig_6.2.6,global,Global,2023,fig_6.2.6_Number of AI medical devices,226
fig_6.2.6,global,Global,2024,fig_6.2.6_Number of AI medical devices,235
fig_6.2.6,global,Global,2025,fig_6.2.6_Number of AI medical devices,258
fig_6.2.6,global,Global,1995,fig_6.2.6_Number of AI medical devices,2
fig_6.2.6,global,Global,1996,fig_6.2.6_Number of AI medical devices,2
fig_6.2.6,global,Global,1997,fig_6.2.6_Number of AI medical devices,3
fig_6.2.6,global,Global,1998,fig_6.2.6_Number of AI medical devices,5
fig_6.2.6,global,Global,1999,fig_6.2.6_Number of AI medical devices,5
fig_6.2.6,global,Global,2000,fig_6.2.6_Number of AI medical devices,5
fig_6.2.6,global,Global,2001,fig_6.2.6_Number of AI medical devices,7
fig_6.2.6,global,Global,2002,fig_6.2.6_Number of AI medical devices,8
fig_6.2.6,global,Global,2003,fig_6.2.6_Number of AI medical devices,8
fig_6.2.6,global,Global,2004,fig_6.2.6_Number of AI medical devices,9
fig_6.2.6,global,Global,2005,fig_6.2.6_Number of AI medical devices,10
fig_6.2.6,global,Global,2006,fig_6.2.6_Number of AI medical devices,11
fig_6.2.6,global,Global,2007,fig_6.2.6_Number of AI medical devices,11
fig_6.2.6,global,Global,2008,fig_6.2.6_Number of AI medical devices,16
fig_6.2.6,global,Global,2009,fig_6.2.6_Number of AI medical devices,16
fig_6.2.6,global,Global,2010,fig_6.2.6_Number of AI medical devices,18
fig_6.2.6,global,Global,2011,fig_6.2.6_Number of AI medical devices,21
fig_6.2.6,global,Global,2012,fig_6.2.6_Number of AI medical devices,26
fig_6.2.6,global,Global,2013,fig_6.2.6_Number of AI medical devices,30
fig_6.2.6,global,Global,2014,fig_6.2.6_Number of AI medical devices,36
fig_6.2.6,global,Global,2015,fig_6.2.6_Number of AI medical devices,42
fig_6.2.6,global,Global,2016,fig_6.2.6_Number of AI medical devices,60
fig_6.2.6,global,Global,2017,fig_6.2.6_Number of AI medical devices,87
fig_6.2.6,global,Global,2018,fig_6.2.6_Number of AI medical devices,152
fig_6.2.6,global,Global,2019,fig_6.2.6_Number of AI medical devices,232
fig_6.2.6,global,Global,2020,fig_6.2.6_Number of AI medical devices,346
fig_6.2.6,global,Global,2021,fig_6.2.6_Number of AI medical devices,476
fig_6.2.6,global,Global,2022,fig_6.2.6_Number of AI medical devices,638
fig_6.2.6,global,Global,2023,fig_6.2.6_Number of AI medical devices,864
fig_6.2.6,global,Global,2024,fig_6.2.6_Number of AI medical devices,1099
fig_6.2.6,global,Global,2025,fig_6.2.6_Number of AI medical devices,1357
fig_6.2.7,category,Immunology,,fig_6.2.7_Number of Devices,1
fig_6.2.7,category,Obstetrics and Gynecology,,fig_6.2.7_Number of Devices,4
fig_6.2.7,category,General Hospital,,fig_6.2.7_Number of Devices,4
fig_6.2.7,category,Orthopedic,,fig_6.2.7_Number of Devices,5
fig_6.2.7,category,Dental,,fig_6.2.7_Number of Devices,5
fig_6.2.7,category,Clinical Toxcicology,,fig_6.2.7_Number of Devices,5
fig_6.2.7,category,General and Plastic Surgery,,fig_6.2.7_Number of Devices,6
fig_6.2.7,category,Microbiology,,fig_6.2.7_Number of Devices,6
fig_6.2.7,category,Pathology,,fig_6.2.7_Number of Devices,8
fig_6.2.7,category,Clinical Chemistry,,fig_6.2.7_Number of Devices,9
fig_6.2.7,category,Ophthalmic,,fig_6.2.7_Number of Devices,10
fig_6.2.7,category,Hematology,,fig_6.2.7_Number of Devices,20
fig_6.2.7,category,Gastroenterology-Urology,,fig_6.2.7_Number of Devices,21
fig_6.2.7,category,Anesthesiology,,fig_6.2.7_Number of Devices,23
fig_6.2.7,category,Neurology,,fig_6.2.7_Number of Devices,61
fig_6.2.7,category,Cardiovascular,,fig_6.2.7_Number of Devices,130
fig_6.2.7,category,Radiology,,fig_6.2.7_Number of Devices,1039
fig_6.2.8,category,Radiology,2016,fig_6.2.8_value,11
fig_6.2.8,category,Cardiovascular,2016,fig_6.2.8_value,4
fig_6.2.8,category,Neurology,2016,fig_6.2.8_value,1
fig_6.2.8,category,Anesthesiology,2016,fig_6.2.8_value,0
fig_6.2.8,category,Hematology,2016,fig_6.2.8_value,0
fig_6.2.8,category,Gastroenterology-Urology,2016,fig_6.2.8_value,0
fig_6.2.8,category,Other,2016,fig_6.2.8_value,2
fig_6.2.8,category,Radiology,2017,fig_6.2.8_value,16
fig_6.2.8,category,Cardiovascular,2017,fig_6.2.8_value,7
fig_6.2.8,category,Neurology,2017,fig_6.2.8_value,0
fig_6.2.8,category,Anesthesiology,2017,fig_6.2.8_value,1
fig_6.2.8,category,Hematology,2017,fig_6.2.8_value,1
fig_6.2.8,category,Gastroenterology-Urology,2017,fig_6.2.8_value,0
fig_6.2.8,category,Other,2017,fig_6.2.8_value,2
fig_6.2.8,category,Radiology,2018,fig_6.2.8_value,40
fig_6.2.8,category,Cardiovascular,2018,fig_6.2.8_value,10
fig_6.2.8,category,Neurology,2018,fig_6.2.8_value,6
fig_6.2.8,category,Anesthesiology,2018,fig_6.2.8_value,0
fig_6.2.8,category,Hematology,2018,fig_6.2.8_value,2
fig_6.2.8,category,Gastroenterology-Urology,2018,fig_6.2.8_value,1
fig_6.2.8,category,Other,2018,fig_6.2.8_value,6
fig_6.2.8,category,Radiology,2019,fig_6.2.8_value,51
fig_6.2.8,category,Cardiovascular,2019,fig_6.2.8_value,15
fig_6.2.8,category,Neurology,2019,fig_6.2.8_value,5
fig_6.2.8,category,Anesthesiology,2019,fig_6.2.8_value,1
fig_6.2.8,category,Hematology,2019,fig_6.2.8_value,1
fig_6.2.8,category,Gastroenterology-Urology,2019,fig_6.2.8_value,0
fig_6.2.8,category,Other,2019,fig_6.2.8_value,7
fig_6.2.8,category,Radiology,2020,fig_6.2.8_value,99
fig_6.2.8,category,Cardiovascular,2020,fig_6.2.8_value,8
fig_6.2.8,category,Neurology,2020,fig_6.2.8_value,1
fig_6.2.8,category,Anesthesiology,2020,fig_6.2.8_value,1
fig_6.2.8,category,Hematology,2020,fig_6.2.8_value,3
fig_6.2.8,category,Gastroenterology-Urology,2020,fig_6.2.8_value,0
fig_6.2.8,category,Other,2020,fig_6.2.8_value,2
fig_6.2.8,category,Radiology,2021,fig_6.2.8_value,110
fig_6.2.8,category,Cardiovascular,2021,fig_6.2.8_value,12
fig_6.2.8,category,Neurology,2021,fig_6.2.8_value,3
fig_6.2.8,category,Anesthesiology,2021,fig_6.2.8_value,0
fig_6.2.8,category,Hematology,2021,fig_6.2.8_value,0
fig_6.2.8,category,Gastroenterology-Urology,2021,fig_6.2.8_value,3
fig_6.2.8,category,Other,2021,fig_6.2.8_value,2
fig_6.2.8,category,Radiology,2022,fig_6.2.8_value,138
fig_6.2.8,category,Cardiovascular,2022,fig_6.2.8_value,14
fig_6.2.8,category,Neurology,2022,fig_6.2.8_value,2
fig_6.2.8,category,Anesthesiology,2022,fig_6.2.8_value,2
fig_6.2.8,category,Hematology,2022,fig_6.2.8_value,2
fig_6.2.8,category,Gastroenterology-Urology,2022,fig_6.2.8_value,1
fig_6.2.8,category,Other,2022,fig_6.2.8_value,3
fig_6.2.8,category,Radiology,2023,fig_6.2.8_value,178
fig_6.2.8,category,Cardiovascular,2023,fig_6.2.8_value,21
fig_6.2.8,category,Neurology,2023,fig_6.2.8_value,11
fig_6.2.8,category,Anesthesiology,2023,fig_6.2.8_value,5
fig_6.2.8,category,Hematology,2023,fig_6.2.8_value,1
fig_6.2.8,category,Gastroenterology-Urology,2023,fig_6.2.8_value,5
fig_6.2.8,category,Other,2023,fig_6.2.8_value,5
fig_6.2.8,category,Radiology,2024,fig_6.2.8_value,183
fig_6.2.8,category,Cardiovascular,2024,fig_6.2.8_value,15
fig_6.2.8,category,Neurology,2024,fig_6.2.8_value,15
fig_6.2.8,category,Anesthesiology,2024,fig_6.2.8_value,5
fig_6.2.8,category,Hematology,2024,fig_6.2.8_value,1
fig_6.2.8,category,Gastroenterology-Urology,2024,fig_6.2.8_value,5
fig_6.2.8,category,Other,2024,fig_6.2.8_value,11
fig_6.2.8,category,Radiology,2025,fig_6.2.8_value,198
fig_6.2.8,category,Cardiovascular,2025,fig_6.2.8_value,20
fig_6.2.8,category,Neurology,2025,fig_6.2.8_value,15
fig_6.2.8,category,Anesthesiology,2025,fig_6.2.8_value,5
fig_6.2.8,category,Hematology,2025,fig_6.2.8_value,3
fig_6.2.8,category,Gastroenterology-Urology,2025,fig_6.2.8_value,6
fig_6.2.8,category,Other,2025,fig_6.2.8_value,11
fig_6.2.9,organization,Qure.ai Technologies,,fig_6.2.9_Number of Authorized Devices,8
fig_6.2.9,organization,RaySearch Laboratories AB (publ),,fig_6.2.9_Number of Authorized Devices,8
fig_6.2.9,organization,Zebra Medical Vision,,fig_6.2.9_Number of Authorized Devices,9
fig_6.2.9,organization,Brainlab,,fig_6.2.9_Number of Authorized Devices,10
fig_6.2.9,organization,Clarius Mobile Health Corp.,,fig_6.2.9_Number of Authorized Devices,11
fig_6.2.9,organization,Viz.ai,,fig_6.2.9_Number of Authorized Devices,12
fig_6.2.9,organization,Hyperfine,,fig_6.2.9_Number of Authorized Devices,12
fig_6.2.9,organization,iSchemaView,,fig_6.2.9_Number of Authorized Devices,20
fig_6.2.9,organization,Samsung,,fig_6.2.9_Number of Authorized Devices,20
fig_6.2.9,organization,"Aidoc Medical, Ltd.",,fig_6.2.9_Number of Authorized Devices,30
fig_6.2.9,organization,Canon Medical Systems Corporation,,fig_6.2.9_Number of Authorized Devices,35
fig_6.2.9,organization,Philips Healthcare,,fig_6.2.9_Number of Authorized Devices,36
fig_6.2.9,organization,Shanghai United Imaging Healthcare,,fig_6.2.9_Number of Authorized Devices,38
fig_6.2.9,organization,Siemens Healthineers,,fig_6.2.9_Number of Authorized Devices,82
fig_6.2.9,organization,GE Healthcare,,fig_6.2.9_Number of Authorized Devices,93
fig_6.2.11,global,Global,2015,fig_6.2.11_Number of publications,0
fig_6.2.11,global,Global,2016,fig_6.2.11_Number of publications,0
fig_6.2.11,global,Global,2017,fig_6.2.11_Number of publications,0
fig_6.2.11,global,Global,2018,fig_6.2.11_Number of publications,1
fig_6.2.11,global,Global,2019,fig_6.2.11_Number of publications,6
fig_6.2.11,global,Global,2020,fig_6.2.11_Number of publications,16
fig_6.2.11,global,Global,2021,fig_6.2.11_Number of publications,47
fig_6.2.11,global,Global,2022,fig_6.2.11_Number of publications,55
fig_6.2.11,global,Global,2023,fig_6.2.11_Number of publications,116
fig_6.2.11,global,Global,2024,fig_6.2.11_Number of publications,176
fig_6.2.11,global,Global,2025,fig_6.2.11_Number of publications,372
fig_6.2.12,global,Global,2015,fig_6.2.12_Number of patent filings,0
fig_6.2.12,global,Global,2016,fig_6.2.12_Number of patent filings,30
fig_6.2.12,global,Global,2017,fig_6.2.12_Number of patent filings,106
fig_6.2.12,global,Global,2018,fig_6.2.12_Number of patent filings,292
fig_6.2.12,global,Global,2019,fig_6.2.12_Number of patent filings,478
fig_6.2.12,global,Global,2020,fig_6.2.12_Number of patent filings,667
fig_6.2.12,global,Global,2021,fig_6.2.12_Number of patent filings,1159
fig_6.2.12,global,Global,2022,fig_6.2.12_Number of patent filings,2395
fig_6.2.12,global,Global,2023,fig_6.2.12_Number of patent filings,3878
fig_6.2.12,global,Global,2024,fig_6.2.12_Number of patent filings,4926
fig_6.2.12,global,Global,2025,fig_6.2.12_Number of patent filings,4087
fig_6.3.1,category,"Condition queries (e.g., “dementia”)",,fig_6.3.1_% with AI Overview,0.84
fig_6.3.1,category,"Condition question queries (e.g., “what is dementia?”)",,fig_6.3.1_% with AI Overview,0.88
fig_6.3.1,category,"Treatment queries (e.g., “dementia treatment”)",,fig_6.3.1_% with AI Overview,0.9
fig_6.3.1,category,"Symptom queries (e.g., “dementia symptoms”)",,fig_6.3.1_% with AI Overview,0.92
fig_6.3.1,category,"Common health queries  (e.g., “does pus mean it is infected?”)",,fig_6.3.1_% with AI Overview,0.92
fig_6.3.2,global,Global,2020,fig_6.3.2_Number of publications,9
fig_6.3.2,global,Global,2021,fig_6.3.2_Number of publications,11
fig_6.3.2,global,Global,2022,fig_6.3.2_Number of publications,6
fig_6.3.2,global,Global,2023,fig_6.3.2_Number of publications,28
fig_6.3.2,global,Global,2024,fig_6.3.2_Number of publications,48
fig_6.3.2,global,Global,2025,fig_6.3.2_Number of publications,102
fig_6.3.4,category,Anesthesia,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,Nephrology,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,Hematology,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,Geriatrics,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,ENT,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,PM&R,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,Neurosurgery,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,Thoracic Surgery,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,Transplant,,fig_6.3.4_Volume of Publications,1.0
fig_6.3.4,category,Palliative Care,,fig_6.3.4_Volume of Publications,2.0
fig_6.3.4,category,Gastroenterology,,fig_6.3.4_Volume of Publications,2.0
fig_6.3.4,category,Endocrinology,,fig_6.3.4_Volume of Publications,2.0
fig_6.3.4,category,Rheumatology,,fig_6.3.4_Volume of Publications,2.0
fig_6.3.4,category,Genetics/Genomics,,fig_6.3.4_Volume of Publications,3.0
fig_6.3.4,category,Ortho,,fig_6.3.4_Volume of Publications,3.0
fig_6.3.4,category,Pediatric,,fig_6.3.4_Volume of Publications,3.0
fig_6.3.4,category,Emergency Medicine,,fig_6.3.4_Volume of Publications,5.0
fig_6.3.4,category,Cardiology,,fig_6.3.4_Volume of Publications,5.0
fig_6.3.4,category,Neurology,,fig_6.3.4_Volume of Publications,6.0
fig_6.3.4,category,Urology,,fig_6.3.4_Volume of Publications,6.0
fig_6.3.4,category,Dermatology,,fig_6.3.4_Volume of Publications,7.0
fig_6.3.4,category,Dentistry,,fig_6.3.4_Volume of Publications,7.0
fig_6.3.4,category,Surgery (general),,fig_6.3.4_Volume of Publications,7.0
fig_6.3.4,category,Ophthalmology,,fig_6.3.4_Volume of Publications,7.0
fig_6.3.4,category,Psychiatry,,fig_6.3.4_Volume of Publications,10.0
fig_6.3.4,category,Oncology,,fig_6.3.4_Volume of Publications,12.0
fig_6.3.4,category,OB/Gyn,,fig_6.3.4_Volume of Publications,12.0
fig_6.3.4,category,Radiology,,fig_6.3.4_Volume of Publications,16.0
fig_6.3.4,category,Internal Medicine,,fig_6.3.4_Volume of Publications,24.0
fig_6.3.4,category,General Healthcare,,fig_6.3.4_Volume of Publications,70.0
fig_6.3.5,country,US,,fig_6.3.5_Volume of Publications,62
fig_6.3.5,country,United Kingdom,,fig_6.3.5_Volume of Publications,27
fig_6.3.5,country,Germany,,fig_6.3.5_Volume of Publications,24
fig_6.3.5,country,Canada,,fig_6.3.5_Volume of Publications,13
fig_6.3.5,country,China,,fig_6.3.5_Volume of Publications,9
fig_6.3.5,country,Saudi Arabia,,fig_6.3.5_Volume of Publications,7
fig_6.3.5,country,Australia,,fig_6.3.5_Volume of Publications,6
fig_6.3.5,country,Switzerland,,fig_6.3.5_Volume of Publications,6
fig_6.3.5,country,Denmark,,fig_6.3.5_Volume of Publications,5
fig_6.3.5,country,South Korea,,fig_6.3.5_Volume of Publications,5
fig_6.3.5,country,Netherlands,,fig_6.3.5_Volume of Publications,5
fig_6.3.5,country,France,,fig_6.3.5_Volume of Publications,4
fig_6.3.5,country,Norway,,fig_6.3.5_Volume of Publications,4
fig_6.3.5,country,Ireland,,fig_6.3.5_Volume of Publications,3
fig_6.3.5,country,Spain,,fig_6.3.5_Volume of Publications,3
fig_6.3.5,country,Sweden,,fig_6.3.5_Volume of Publications,3
fig_6.3.5,country,International,,fig_6.3.5_Volume of Publications,3
fig_6.3.5,country,Japan,,fig_6.3.5_Volume of Publications,3
fig_6.3.5,country,Italy,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,Brazil,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,New Zealand,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,Turkey,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,India,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,Israel,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,Malaysia,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,Portugal,,fig_6.3.5_Volume of Publications,2
fig_6.3.5,country,Belgium,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Cameroon,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Finland,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Ghana,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Kazakhstan,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Kuwait,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Malta,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Latvia,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Pakistan,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Peru,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Singapore,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Poland,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,South Africa,,fig_6.3.5_Volume of Publications,1
fig_6.3.5,country,Yemen,,fig_6.3.5_Volume of Publications,1
fig_6.4.1,category,"Medical AI, and ethics",2021,fig_6.4.1_num_pubs,295
fig_6.4.1,category,Medical AI,2021,fig_6.4.1_num_pubs,1311
fig_6.4.1,category,"Medical AI, and ethics",2022,fig_6.4.1_num_pubs,449
fig_6.4.1,category,Medical AI,2022,fig_6.4.1_num_pubs,1650
fig_6.4.1,category,"Medical AI, and ethics",2023,fig_6.4.1_num_pubs,624
fig_6.4.1,category,Medical AI,2023,fig_6.4.1_num_pubs,1900
fig_6.4.1,category,"Medical AI, and ethics",2024,fig_6.4.1_num_pubs,1114
fig_6.4.1,category,Medical AI,2024,fig_6.4.1_num_pubs,3000
fig_6.4.1,category,"Medical AI, and ethics",2025,fig_6.4.1_num_pubs,2378
fig_6.4.1,category,Medical AI,2025,fig_6.4.1_num_pubs,5477
fig_6.4.2,category,Algorithmic,2021,fig_6.4.2_num_pubs,107
fig_6.4.2,category,Governance,2021,fig_6.4.2_num_pubs,130
fig_6.4.2,category,Societal,2021,fig_6.4.2_num_pubs,72
fig_6.4.2,category,Algorithmic,2022,fig_6.4.2_num_pubs,199
fig_6.4.2,category,Governance,2022,fig_6.4.2_num_pubs,170
fig_6.4.2,category,Societal,2022,fig_6.4.2_num_pubs,121
fig_6.4.2,category,Algorithmic,2023,fig_6.4.2_num_pubs,241
fig_6.4.2,category,Governance,2023,fig_6.4.2_num_pubs,278
fig_6.4.2,category,Societal,2023,fig_6.4.2_num_pubs,182
fig_6.4.2,category,Algorithmic,2024,fig_6.4.2_num_pubs,471
fig_6.4.2,category,Governance,2024,fig_6.4.2_num_pubs,544
fig_6.4.2,category,Societal,2024,fig_6.4.2_num_pubs,347
fig_6.4.2,category,Algorithmic,2025,fig_6.4.2_num_pubs,896
fig_6.4.2,category,Governance,2025,fig_6.4.2_num_pubs,1228
fig_6.4.2,category,Societal,2025,fig_6.4.2_num_pubs,874
fig_6.4.3,global,Global,2021,fig_6.4.3_Number of publications,5
fig_6.4.3,global,Global,2022,fig_6.4.3_Number of publications,4
fig_6.4.3,global,Global,2023,fig_6.4.3_Number of publications,8
fig_6.4.3,global,Global,2024,fig_6.4.3_Number of publications,13
fig_6.4.3,global,Global,2025,fig_6.4.3_Number of publications,14
fig_6.4.5(1),category,"Medical AI, global health, and ethics",2021,fig_6.4.5(1)_num_pubs,7
fig_6.4.5(1),category,Medical AI and global health,2021,fig_6.4.5(1)_num_pubs,22
fig_6.4.5(1),category,"Medical AI, global health, and ethics",2022,fig_6.4.5(1)_num_pubs,4
fig_6.4.5(1),category,Medical AI and global health,2022,fig_6.4.5(1)_num_pubs,10
fig_6.4.5(1),category,"Medical AI, global health, and ethics",2023,fig_6.4.5(1)_num_pubs,8
fig_6.4.5(1),category,Medical AI and global health,2023,fig_6.4.5(1)_num_pubs,26
fig_6.4.5(1),category,"Medical AI, global health, and ethics",2024,fig_6.4.5(1)_num_pubs,27
fig_6.4.5(1),category,Medical AI and global health,2024,fig_6.4.5(1)_num_pubs,67
fig_6.4.5(1),category,"Medical AI, global health, and ethics",2025,fig_6.4.5(1)_num_pubs,100
fig_6.4.5(1),category,Medical AI and global health,2025,fig_6.4.5(1)_num_pubs,193
fig_6.4.5,category,Europe,2021,fig_6.4.5_num_pubs,1
fig_6.4.5,category,Europe,2022,fig_6.4.5_num_pubs,2
fig_6.4.5,category,Europe,2023,fig_6.4.5_num_pubs,2
fig_6.4.5,category,Europe,2024,fig_6.4.5_num_pubs,10
fig_6.4.5,category,Europe,2025,fig_6.4.5_num_pubs,23
fig_6.4.5,category,East Asia,2021,fig_6.4.5_num_pubs,1
fig_6.4.5,category,East Asia,2022,fig_6.4.5_num_pubs,0
fig_6.4.5,category,East Asia,2023,fig_6.4.5_num_pubs,0
fig_6.4.5,category,East Asia,2024,fig_6.4.5_num_pubs,5
fig_6.4.5,category,East Asia,2025,fig_6.4.5_num_pubs,25
fig_6.4.5,category,North America,2021,fig_6.4.5_num_pubs,5
fig_6.4.5,category,North America,2022,fig_6.4.5_num_pubs,1
fig_6.4.5,category,North America,2023,fig_6.4.5_num_pubs,1
fig_6.4.5,category,North America,2024,fig_6.4.5_num_pubs,4
fig_6.4.5,category,North America,2025,fig_6.4.5_num_pubs,17
fig_6.4.5,category,South Asia,2021,fig_6.4.5_num_pubs,0
fig_6.4.5,category,South Asia,2022,fig_6.4.5_num_pubs,0
fig_6.4.5,category,South Asia,2023,fig_6.4.5_num_pubs,0
fig_6.4.5,category,South Asia,2024,fig_6.4.5_num_pubs,3
fig_6.4.5,category,South Asia,2025,fig_6.4.5_num_pubs,11
fig_6.4.5,category,Middle East,2021,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Middle East,2022,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Middle East,2023,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Middle East,2024,fig_6.4.5_num_pubs,2
fig_6.4.5,category,Middle East,2025,fig_6.4.5_num_pubs,9
fig_6.4.5,category,Sub-Saharan Africa,2021,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Sub-Saharan Africa,2022,fig_6.4.5_num_pubs,1
fig_6.4.5,category,Sub-Saharan Africa,2023,fig_6.4.5_num_pubs,2
fig_6.4.5,category,Sub-Saharan Africa,2024,fig_6.4.5_num_pubs,4
fig_6.4.5,category,Sub-Saharan Africa,2025,fig_6.4.5_num_pubs,1
fig_6.4.5,category,Southeast Asia,2021,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Southeast Asia,2022,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Southeast Asia,2023,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Southeast Asia,2024,fig_6.4.5_num_pubs,4
fig_6.4.5,category,Southeast Asia,2025,fig_6.4.5_num_pubs,1
fig_6.4.5,category,North Africa,2021,fig_6.4.5_num_pubs,0
fig_6.4.5,category,North Africa,2022,fig_6.4.5_num_pubs,0
fig_6.4.5,category,North Africa,2023,fig_6.4.5_num_pubs,1
fig_6.4.5,category,North Africa,2024,fig_6.4.5_num_pubs,2
fig_6.4.5,category,North Africa,2025,fig_6.4.5_num_pubs,1
fig_6.4.5,category,Latin America,2021,fig_6.4.5_num_pubs,0
fig_6.4.5,category,Latin America,2022,fig_6.4.5_num_pubs,0
